CY	State/Offshore Region	Offshore Area	Revenue Type	Commodity	 Product 	 Royalty/Revenue 
2012	Gulf of Mexico	H Is E S	Other Roy Vals	NGL	 Gas Plant Products 	 $ (43,928.18)
2012	Gulf of Mexico	H Is E S	Other Roy Vals	Oil	 Condensate 	 $ 467.09 
2012	Gulf of Mexico	H Is E S	Other Roy Vals	Oil	 Oil 	 $ 2,166.09 
2012	Gulf of Mexico	H Is E S	Other Roy Vals	Oil & Gas		 $ (356,073.87)
2012	Gulf of Mexico	H Is E S	Rents	Oil and Gas		 $ 208,976.50 
2012	Gulf of Mexico	H Is E S	Royalties	Gas	 Flash Gas 	 $ 16,436.91 
2012	Gulf of Mexico	H Is E S	Royalties	Gas	 Processed (Residue) Gas 	 $ 6,744,951.16 
2012	Gulf of Mexico	H Is E S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (864,457.61)
2012	Gulf of Mexico	H Is E S	Royalties	NGL	 Gas Plant Products 	 $ 1,962,386.36 
2012	Gulf of Mexico	H Is E S	Royalties	Oil	 Condensate 	 $ 4,332,988.65 
2012	Gulf of Mexico	H Is E S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 257.12 
2012	Gulf of Mexico	H Is E S	Royalties	Oil	 Oil 	 $ 12,591,749.26 
2012	Gulf of Mexico	Hi Is E	Bonus	Oil and Gas		 $ 1,900,000.00 
2012	Gulf of Mexico	Hi Is E	Other Roy Vals	NGL	 Gas Plant Products 	 $ 599.95 
2012	Gulf of Mexico	Hi Is E	Other Roy Vals	Oil	 Oil 	 $ 67.14 
2012	Gulf of Mexico	Hi Is E	Other Roy Vals	Oil & Gas		 $ (141,896.00)
2012	Gulf of Mexico	Hi Is E	Rents	Oil and Gas		 $ 177,120.00 
2012	Gulf of Mexico	Hi Is E	Royalties	Gas	 Flash Gas 	 $ 11,874.19 
2012	Gulf of Mexico	Hi Is E	Royalties	Gas	 Processed (Residue) Gas 	 $ 3,805,423.12 
2012	Gulf of Mexico	Hi Is E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (2,524,677.36)
2012	Gulf of Mexico	Hi Is E	Royalties	NGL	 Gas Plant Products 	 $ 896,071.22 
2012	Gulf of Mexico	Hi Is E	Royalties	Oil	 Condensate 	 $ 354,822.53 
2012	Gulf of Mexico	Hi Is E	Royalties	Oil	 Inlet Scrubber 	 $ 49.68 
2012	Gulf of Mexico	Hi Is E	Royalties	Oil	 Oil 	 $ 339,614.30 
2012	Gulf of Mexico	Hi Is So	Bonus	Oil and Gas		 $ 720,500.00 
2012	Gulf of Mexico	Hi Is So	Other Revenues	Oil & Gas		 $ 78,579.98 
2012	Gulf of Mexico	Hi Is So	Other Roy Vals	NGL	 Gas Plant Products 	 $ 33,203.66 
2012	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil	 Condensate 	 $ 3,348.62 
2012	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ (63.34)
2012	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil	 Oil 	 $ 6,618.54 
2012	Gulf of Mexico	Hi Is So	Other Roy Vals	Oil & Gas		 $ 265,780.85 
2012	Gulf of Mexico	Hi Is So	Other Roy Vols	Oil	 Oil 	 $ -   
2012	Gulf of Mexico	Hi Is So	Rents	Oil and Gas		 $ 341,280.00 
2012	Gulf of Mexico	Hi Is So	Royalties	Gas	 Flash Gas 	 $ 708.44 
2012	Gulf of Mexico	Hi Is So	Royalties	Gas	 Processed (Residue) Gas 	 $ 3,537,143.41 
2012	Gulf of Mexico	Hi Is So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,058,368.87 
2012	Gulf of Mexico	Hi Is So	Royalties	NGL	 Gas Plant Products 	 $ 1,088,779.70 
2012	Gulf of Mexico	Hi Is So	Royalties	Oil	 Condensate 	 $ 13,803,455.70 
2012	Gulf of Mexico	Hi Is So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 105,790.06 
2012	Gulf of Mexico	Hi Is So	Royalties	Oil	 Inlet Scrubber 	 $ (1,895.39)
2012	Gulf of Mexico	Hi Is So	Royalties	Oil	 Oil 	 $ 35,906,853.44 
2012	Gulf of Mexico	High Isld	Bonus	Oil and Gas		 $ 3,526,977.00 
2012	Gulf of Mexico	High Isld	Other Revenues	Oil & Gas		 $ 7,014.05 
2012	Gulf of Mexico	High Isld	Other Roy Vals	Oil	 Oil 	 $ (3,299.96)
2012	Gulf of Mexico	High Isld	Other Roy Vals	Oil & Gas		 $ 915,232.22 
2012	Gulf of Mexico	High Isld	Rents	Oil and Gas		 $ 860,015.00 
2012	Gulf of Mexico	High Isld	Royalties	Gas	 Flash Gas 	 $ 73,045.87 
2012	Gulf of Mexico	High Isld	Royalties	Gas	 Processed (Residue) Gas 	 $ 8,652,815.29 
2012	Gulf of Mexico	High Isld	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,630,530.29 
2012	Gulf of Mexico	High Isld	Royalties	NGL	 Gas Plant Products 	 $ 5,073,021.67 
2012	Gulf of Mexico	High Isld	Royalties	Oil	 Condensate 	 $ 5,012,651.66 
2012	Gulf of Mexico	High Isld	Royalties	Oil	 Inlet Scrubber 	 $ 49.68 
2012	Gulf of Mexico	High Isld	Royalties	Oil	 Oil 	 $ 2,557,833.67 
2012	Gulf of Mexico	Keath Can	Bonus	Oil and Gas		 $ 411,629,858.00 
2012	Gulf of Mexico	Keath Can	Other Revenues	Oil & Gas		 $ 129,600.00 
2012	Gulf of Mexico	Keath Can	Rents	Oil and Gas		 $ 36,189,902.47 
2012	Gulf of Mexico	Lloyd Ridge	Bonus	Oil and Gas		 $ 4,103,577.00 
2012	Gulf of Mexico	Lloyd Ridge	Other Revenues	Oil & Gas		 $ 126,098.92 
2012	Gulf of Mexico	Lloyd Ridge	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2012	Gulf of Mexico	Lloyd Ridge	Rents	Oil and Gas		 $ 7,014,145.49 
2012	Gulf of Mexico	Lloyd Ridge	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 3,262,502.43 
2012	Gulf of Mexico	Lloyd Ridge	Royalties	Oil	 Condensate 	 $ 32,877.33 
2012	Gulf of Mexico	Lund	Bonus	Oil and Gas		 $ 4,642,520.00 
2012	Gulf of Mexico	Lund	Rents	Oil and Gas		 $ 616,320.00 
2012	Gulf of Mexico	Main Pass	Bonus	Oil and Gas		 $ 8,371,405.00 
2012	Gulf of Mexico	Main Pass	Other Revenues	Oil & Gas		 $ 2,235.79 
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Fuel Gas 	 $ 204.47 
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ (52,881.12)
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 2,936.41 
2012	Gulf of Mexico	Main Pass	Other Roy Vals	NGL	 Gas Plant Products 	 $ (9,064.22)
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Condensate 	 $ 7,917.46 
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ (163.19)
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Oil	 Oil 	 $ 80,301.97 
2012	Gulf of Mexico	Main Pass	Other Roy Vals	Oil & Gas		 $ (1,074,020.01)
2012	Gulf of Mexico	Main Pass	Rents	Oil and Gas		 $ 1,238,722.22 
2012	Gulf of Mexico	Main Pass	Royalties	Gas	 Flash Gas 	 $ 7.68 
2012	Gulf of Mexico	Main Pass	Royalties	Gas	 Fuel Gas 	 $ 142,561.70 
2012	Gulf of Mexico	Main Pass	Royalties	Gas	 Processed (Residue) Gas 	 $ 14,397,823.36 
2012	Gulf of Mexico	Main Pass	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 4,329,899.80 
2012	Gulf of Mexico	Main Pass	Royalties	NGL	 Gas Plant Products 	 $ 5,212,631.77 
2012	Gulf of Mexico	Main Pass	Royalties	Oil	 Condensate 	 $ 9,724,556.98 
2012	Gulf of Mexico	Main Pass	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 2,844.92 
2012	Gulf of Mexico	Main Pass	Royalties	Oil	 Inlet Scrubber 	 $ 75,481.26 
2012	Gulf of Mexico	Main Pass	Royalties	Oil	 Oil 	 $ 148,272,466.93 
2012	Gulf of Mexico	Main Pass Se	Bonus	Oil and Gas		 $ 11,722,921.00 
2012	Gulf of Mexico	Main Pass Se	Other Revenues	Oil & Gas		 $ 45,339.47 
2012	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil	 Condensate 	 $ 504.64 
2012	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil	 Oil 	 $ 8,750.14 
2012	Gulf of Mexico	Main Pass Se	Other Roy Vals	Oil & Gas		 $ 193,121.21 
2012	Gulf of Mexico	Main Pass Se	Rents	Oil and Gas		 $ 1,439,712.00 
2012	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Flash Gas 	 $ 2,210.23 
2012	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Processed (Residue) Gas 	 $ 11,858,597.36 
2012	Gulf of Mexico	Main Pass Se	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (2,319,827.89)
2012	Gulf of Mexico	Main Pass Se	Royalties	NGL	 Gas Plant Products 	 $ 3,767,450.89 
2012	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Condensate 	 $ 10,261,666.05 
2012	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 15,449.08 
2012	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Inlet Scrubber 	 $ 3,249.83 
2012	Gulf of Mexico	Main Pass Se	Royalties	Oil	 Oil 	 $ 104,839,527.07 
2012	Gulf of Mexico	Matagorda I	Bonus	Oil and Gas		 $ 501,105.00 
2012	Gulf of Mexico	Matagorda I	Other Revenues	Oil & Gas		 $ 21,236.73 
2012	Gulf of Mexico	Matagorda I	Other Roy Vals	Oil & Gas		 $ (321,748.93)
2012	Gulf of Mexico	Matagorda I	Rents	Oil and Gas		 $ 120,960.00 
2012	Gulf of Mexico	Matagorda I	Royalties	Gas	 Flash Gas 	 $ 2,808.28 
2012	Gulf of Mexico	Matagorda I	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,023,376.59 
2012	Gulf of Mexico	Matagorda I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 6,190,658.44 
2012	Gulf of Mexico	Matagorda I	Royalties	NGL	 Gas Plant Products 	 $ 36,231.56 
2012	Gulf of Mexico	Matagorda I	Royalties	Oil	 Condensate 	 $ 1,829,374.65 
2012	Gulf of Mexico	Matagorda I	Royalties	Oil	 Oil 	 $ 25,138.20 
2012	Gulf of Mexico	Miss Canyon	Bonus	Oil and Gas		 $ 639,846,986.00 
2012	Gulf of Mexico	Miss Canyon	Other Revenues	Oil & Gas		 $ 306,234.03 
2012	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil	 Condensate 	 $ (0.81)
2012	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil	 Oil 	 $ 53,176.17 
2012	Gulf of Mexico	Miss Canyon	Other Roy Vals	Oil & Gas		 $ 8,604,141.35 
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Flash Gas 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Condensate 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Inlet Scrubber 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Other Roy Vols	Oil	 Oil 	 $ -   
2012	Gulf of Mexico	Miss Canyon	Rents	Oil and Gas		 $ 22,754,196.25 
2012	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Coal Bed Methane 	 $ (89.94)
2012	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Flash Gas 	 $ (2,296,926.91)
2012	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Processed (Residue) Gas 	 $ 38,909,049.46 
2012	Gulf of Mexico	Miss Canyon	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (117,497.08)
2012	Gulf of Mexico	Miss Canyon	Royalties	NGL	 Gas Plant Products 	 $ 60,812,009.90 
2012	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Condensate 	 $ 20,779,693.51 
2012	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 777,361.30 
2012	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Inlet Scrubber 	 $ 972,351.94 
2012	Gulf of Mexico	Miss Canyon	Royalties	Oil	 Oil 	 $ 1,359,144,667.17 
2012	Gulf of Mexico	Mobile	Bonus	Oil and Gas		 $ 153,820.00 
2012	Gulf of Mexico	Mobile	Other Revenues	Oil & Gas		 $ 559,627.47 
2012	Gulf of Mexico	Mobile	Other Roy Vals	Oil & Gas		 $ (139,822.98)
2012	Gulf of Mexico	Mobile	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2012	Gulf of Mexico	Mobile	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2012	Gulf of Mexico	Mobile	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2012	Gulf of Mexico	Mobile	Rents	Oil and Gas		 $ 200,569.75 
2012	Gulf of Mexico	Mobile	Royalties	Gas	 Processed (Residue) Gas 	 $ 5,580,772.42 
2012	Gulf of Mexico	Mobile	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 9,635,018.38 
2012	Gulf of Mexico	Mobile	Royalties	NGL	 Gas Plant Products 	 $ 3,263,321.96 
2012	Gulf of Mexico	Mobile	Royalties	Oil	 Condensate 	 $ 10,666.98 
2012	Gulf of Mexico	Mobile	Royalties	Oil	 Oil 	 $ (821.45)
2012	Gulf of Mexico	Mobile	Royalties	Oil	 Other Liquid Hydrocarbons 	 $ 51,065.11 
2012	Gulf of Mexico	Mobile	Royalties	Other	 Sulfur 	 $ 2,312.94 
2012	Gulf of Mexico	Mustang E Ad	Other Roy Vals	Oil & Gas		 $ (77,313.73)
2012	Gulf of Mexico	Mustang E Ad	Rents	Oil and Gas		 $ 76,320.00 
2012	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Flash Gas 	 $ 1,771.49 
2012	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Processed (Residue) Gas 	 $ 2,367,198.95 
2012	Gulf of Mexico	Mustang E Ad	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (949,982.97)
2012	Gulf of Mexico	Mustang E Ad	Royalties	NGL	 Gas Plant Products 	 $ 420,422.24 
2012	Gulf of Mexico	Mustang E Ad	Royalties	Oil	 Condensate 	 $ 153,929.71 
2012	Gulf of Mexico	Mustang E Ad	Royalties	Oil	 Oil 	 $ 105,739.82 
2012	Gulf of Mexico	Mustang I	Other Revenues	Oil & Gas		 $ 17,280.00 
2012	Gulf of Mexico	Mustang I	Other Roy Vals	Oil & Gas		 $ (80,147.47)
2012	Gulf of Mexico	Mustang I	Royalties	Gas	 Flash Gas 	 $ 17.40 
2012	Gulf of Mexico	Mustang I	Royalties	Gas	 Processed (Residue) Gas 	 $ (4,803.37)
2012	Gulf of Mexico	Mustang I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 604,631.76 
2012	Gulf of Mexico	Mustang I	Royalties	NGL	 Gas Plant Products 	 $ (620.88)
2012	Gulf of Mexico	Mustang I	Royalties	Oil	 Condensate 	 $ 15,482.65 
2012	Gulf of Mexico	Mustang I	Royalties	Oil	 Oil 	 $ 1,953,613.87 
2012	Gulf of Mexico	N Padre E	Other Roy Vals	Oil & Gas		 $ (3,104.90)
2012	Gulf of Mexico	N Padre E	Royalties	Gas	 Flash Gas 	 $ 43.38 
2012	Gulf of Mexico	N Padre E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 920,230.49 
2012	Gulf of Mexico	N Padre E	Royalties	Oil	 Condensate 	 $ (10,021.27)
2012	Gulf of Mexico	N Padre E	Royalties	Oil	 Oil 	 $ 339.92 
2012	Gulf of Mexico	N Padre I	Other Roy Vals	Oil & Gas		 $ (29,751.74)
2012	Gulf of Mexico	N Padre I	Rents	Oil and Gas		 $ 72,000.00 
2012	Gulf of Mexico	N Padre I	Royalties	Gas	 Flash Gas 	 $ 139.24 
2012	Gulf of Mexico	N Padre I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 77,491.13 
2012	Gulf of Mexico	N Padre I	Royalties	Oil	 Condensate 	 $ 23.21 
2012	Gulf of Mexico	N Padre I	Royalties	Oil	 Oil 	 $ -   
2012	Gulf of Mexico	Pensacola	Other Roy Vals	Oil & Gas		 $ (2,573.75)
2012	Gulf of Mexico	Pensacola	Rents	Oil and Gas		 $ 39,199.59 
2012	Gulf of Mexico	Pensacola	Royalties	Gas	 Processed (Residue) Gas 	 $ 2,365.38 
2012	Gulf of Mexico	Pensacola	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 73,393.76 
2012	Gulf of Mexico	Port Isabel	Rents	Oil and Gas		 $ 118,807.00 
2012	Gulf of Mexico	S Msh Ild No	Bonus	Oil and Gas		 $ 5,440,379.00 
2012	Gulf of Mexico	S Msh Ild No	Other Revenues	Oil & Gas		 $ 23,125.37 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Fuel Gas 	 $ 3,289.16 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 78,613.69 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 170.23 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	NGL	 Gas Plant Products 	 $ 17,971.12 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Condensate 	 $ 139,109.00 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ 21,925.37 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil	 Oil 	 $ 216,824.05 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vals	Oil & Gas		 $ 11,737.41 
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Gas	 Fuel Gas 	 $ -   
2012	Gulf of Mexico	S Msh Ild No	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2012	Gulf of Mexico	S Msh Ild No	Rents	Oil and Gas		 $ 763,356.50 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Flash Gas 	 $ 1,214.32 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Fuel Gas 	 $ 274,973.86 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Processed (Residue) Gas 	 $ 21,022,339.85 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (1,716,095.25)
2012	Gulf of Mexico	S Msh Ild No	Royalties	NGL	 Gas Plant Products 	 $ 11,300,955.68 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Condensate 	 $ 15,630,402.16 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 1,027,697.10 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Inlet Scrubber 	 $ 413.29 
2012	Gulf of Mexico	S Msh Ild No	Royalties	Oil	 Oil 	 $ 44,532,202.51 
2012	Gulf of Mexico	S Msh Ild So	Bonus	Oil and Gas		 $ 6,242,887.00 
2012	Gulf of Mexico	S Msh Ild So	Other Revenues	Oil & Gas		 $ 53,689.37 
2012	Gulf of Mexico	S Msh Ild So	Other Roy Vals	NGL	 Gas Plant Products 	 $ 0.18 
2012	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil	 Condensate 	 $ 1,382.10 
2012	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil	 Oil 	 $ 142,678.05 
2012	Gulf of Mexico	S Msh Ild So	Other Roy Vals	Oil & Gas		 $ (1,020,709.33)
2012	Gulf of Mexico	S Msh Ild So	Rents	Oil and Gas		 $ 814,211.50 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Flash Gas 	 $ 4,674.90 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Processed (Residue) Gas 	 $ 7,801,145.23 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (839,276.82)
2012	Gulf of Mexico	S Msh Ild So	Royalties	NGL	 Gas Plant Products 	 $ 1,204,728.47 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Condensate 	 $ 8,194,011.38 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 242,051.04 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Inlet Scrubber 	 $ 2,406.76 
2012	Gulf of Mexico	S Msh Ild So	Royalties	Oil	 Oil 	 $ 83,505,927.49 
2012	Gulf of Mexico	S Padre I	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (3,919,979.34)
2012	Gulf of Mexico	S Pass E	Bonus	Oil and Gas		 $ 660,200.00 
2012	Gulf of Mexico	S Pass E	Other Roy Vals	Oil	 Condensate 	 $ (2,691.27)
2012	Gulf of Mexico	S Pass E	Other Roy Vals	Oil	 Oil 	 $ 10,034.98 
2012	Gulf of Mexico	S Pass E	Other Roy Vals	Oil & Gas		 $ (226,852.93)
2012	Gulf of Mexico	S Pass E	Rents	Oil and Gas		 $ 105,000.00 
2012	Gulf of Mexico	S Pass E	Royalties	Gas	 Processed (Residue) Gas 	 $ (133,183.82)
2012	Gulf of Mexico	S Pass E	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 677,174.37 
2012	Gulf of Mexico	S Pass E	Royalties	NGL	 Gas Plant Products 	 $ (150,812.16)
2012	Gulf of Mexico	S Pass E	Royalties	Oil	 Condensate 	 $ 2,107,298.00 
2012	Gulf of Mexico	S Pass E	Royalties	Oil	 Inlet Scrubber 	 $ (954.68)
2012	Gulf of Mexico	S Pass E	Royalties	Oil	 Oil 	 $ 20,312,541.87 
2012	Gulf of Mexico	S Pass S	Other Revenues	Oil & Gas		 $ 18,765.18 
2012	Gulf of Mexico	S Pass S	Other Roy Vals	Oil	 Condensate 	 $ 118.25 
2012	Gulf of Mexico	S Pass S	Other Roy Vals	Oil	 Oil 	 $ (195.24)
2012	Gulf of Mexico	S Pass S	Other Roy Vals	Oil & Gas		 $ 3,344.96 
2012	Gulf of Mexico	S Pass S	Rents	Oil and Gas		 $ 31,250.00 
2012	Gulf of Mexico	S Pass S	Royalties	Gas	 Flash Gas 	 $ 661.29 
2012	Gulf of Mexico	S Pass S	Royalties	Gas	 Fuel Gas 	 $ 0.00 
2012	Gulf of Mexico	S Pass S	Royalties	Gas	 Gas Lost - Flared or Vented 	 $ 2,428.04 
2012	Gulf of Mexico	S Pass S	Royalties	Gas	 Processed (Residue) Gas 	 $ 3,917,466.46 
2012	Gulf of Mexico	S Pass S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (884,242.99)
2012	Gulf of Mexico	S Pass S	Royalties	NGL	 Gas Plant Products 	 $ 1,115,400.41 
2012	Gulf of Mexico	S Pass S	Royalties	Oil	 Condensate 	 $ 2,420,230.18 
2012	Gulf of Mexico	S Pass S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ -   
2012	Gulf of Mexico	S Pass S	Royalties	Oil	 Inlet Scrubber 	 $ 5,258.51 
2012	Gulf of Mexico	S Pass S	Royalties	Oil	 Oil 	 $ 18,278,068.80 
2012	Gulf of Mexico	S Timb S	Bonus	Oil and Gas		 $ 3,801,715.00 
2012	Gulf of Mexico	S Timb S	Other Revenues	Oil & Gas		 $ 34,180.35 
2012	Gulf of Mexico	S Timb S	Other Roy Vals	Oil	 Condensate 	 $ 7,849.47 
2012	Gulf of Mexico	S Timb S	Other Roy Vals	Oil	 Oil 	 $ 164,176.17 
2012	Gulf of Mexico	S Timb S	Other Roy Vals	Oil & Gas		 $ (532,582.58)
2012	Gulf of Mexico	S Timb S	Rents	Oil and Gas		 $ 572,753.25 
2012	Gulf of Mexico	S Timb S	Royalties	Gas	 Flash Gas 	 $ 35,536.91 
2012	Gulf of Mexico	S Timb S	Royalties	Gas	 Processed (Residue) Gas 	 $ 2,416,563.94 
2012	Gulf of Mexico	S Timb S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,237,110.25 
2012	Gulf of Mexico	S Timb S	Royalties	NGL	 Gas Plant Products 	 $ 1,039,961.19 
2012	Gulf of Mexico	S Timb S	Royalties	Oil	 Condensate 	 $ 3,394,534.02 
2012	Gulf of Mexico	S Timb S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ (261,956.68)
2012	Gulf of Mexico	S Timb S	Royalties	Oil	 Inlet Scrubber 	 $ 2,831.68 
2012	Gulf of Mexico	S Timb S	Royalties	Oil	 Oil 	 $ 25,472,376.14 
2012	Gulf of Mexico	S Timbalier	Bonus	Oil and Gas		 $ 6,220,960.00 
2012	Gulf of Mexico	S Timbalier	Other Revenues	Oil & Gas		 $ 446.28 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Gas	 Flash Gas 	 $ 4.53 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Gas	 Fuel Gas 	 $ (701.10)
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Gas	 Gas Lost - Flared or Vented 	 $ 149.91 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 7,985.14 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 6,353.79 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	NGL	 Gas Plant Products 	 $ 6,221.46 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Oil	 Condensate 	 $ 60,982.80 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ 3,674.29 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Oil	 Inlet Scrubber 	 $ 1.09 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Oil	 Oil 	 $ 409,568.45 
2012	Gulf of Mexico	S Timbalier	Other Roy Vals	Oil & Gas		 $ 911,988.19 
2012	Gulf of Mexico	S Timbalier	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2012	Gulf of Mexico	S Timbalier	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2012	Gulf of Mexico	S Timbalier	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2012	Gulf of Mexico	S Timbalier	Other Roy Vols	Oil	 Condensate 	 $ -   
2012	Gulf of Mexico	S Timbalier	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2012	Gulf of Mexico	S Timbalier	Rents	Oil and Gas		 $ 1,195,854.48 
2012	Gulf of Mexico	S Timbalier	Royalties	Gas	 Flash Gas 	 $ 35,525.82 
2012	Gulf of Mexico	S Timbalier	Royalties	Gas	 Fuel Gas 	 $ 180,143.95 
