Land Category	Calendar Year	Ofshore Region	Planning Area	Offshore Area	Protraction	Volume Type	Commodity	Product	 Sales Volumes 
Federal Offshore	2008	Gulf of Mexico	Eastern Gulf of Mexico	Pensacola	NH16-05	Royalty	Gas	Processed (Residue) Gas (mcf)	  389,758.74 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Alaminos Canyon	NG15-04	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,366,568.86 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Alaminos Canyon	NG15-04	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  75,833.18 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Alaminos Canyon	NG15-04	Royalty	NGL	Gas Plant Products (gal)	  1,739,108.39 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Alaminos Canyon	NG15-04	Royalty	Oil	Oil (bbl)	  2,504,237.17 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalty	Gas	Flash Gas (mcf)	  143.94 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,572,799.32 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  4,787,611.83 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalty	NGL	Gas Plant Products (gal)	  34,625.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalty	Oil	Condensate (bbl)	  10,437.22 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area	TX5	Royalty	Oil	Oil (bbl)	  412.47 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	Gas	Flash Gas (mcf)	  1,606.27 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	Gas	Processed (Residue) Gas (mcf)	  24,093,753.72 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  1,367,297.20 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	NGL	Gas Plant Products (gal)	  0.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	Oil	Condensate (bbl)	  18,983.31 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  1.29 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Brazos Area, South Addition	TX5B	Royalty	Oil	Oil (bbl)	  25,475.92 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	Gas	Flash Gas (mcf)	  2,800.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	Gas	Processed (Residue) Gas (mcf)	  43,770,578.44 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  45,934,563.96 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	NGL	Gas Plant Products (gal)	  12,680,320.39 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	Oil	Condensate (bbl)	  3,280,885.50 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  929.98 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	East Breaks	NG15-01	Royalty	Oil	Oil (bbl)	  10,945,265.07 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	Gas	Flash Gas (mcf)	  100,432.55 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	Gas	Processed (Residue) Gas (mcf)	  13,083,476.67 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  14,154,897.67 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	NGL	Gas Plant Products (gal)	  15,514,118.25 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	Oil	Condensate (bbl)	  107,194.02 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  570.73 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Galveston Area	TX6	Royalty	Oil	Oil (bbl)	  864,272.02 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Gas	Flash Gas (mcf)	  27,344.68 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Gas	Processed (Residue) Gas (mcf)	  95,123,840.51 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  20,722,001.29 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	NGL	Gas Plant Products (gal)	  156,281,701.01 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Oil	Condensate (bbl)	  (567,942.03)
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  88,819.94 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Oil	Inlet Scrubber (bbl)	  129.27 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Garden Banks	NG15-02	Royalty	Oil	Oil (bbl)	  22,596,028.85 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	Gas	Flash Gas (mcf)	  2,603.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	Gas	Processed (Residue) Gas (mcf)	  3,599,455.54 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,120,285.77 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	NGL	Gas Plant Products (gal)	  5,026,346.85 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	Oil	Condensate (bbl)	  33,378.20 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  2.63 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition	TX7A	Royalty	Oil	Oil (bbl)	  56,265.15 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	Gas	Flash Gas (mcf)	  81,630.02 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	Gas	Processed (Residue) Gas (mcf)	  48,306,467.72 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,523,739.34 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	NGL	Gas Plant Products (gal)	  36,108,834.33 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	Oil	Condensate (bbl)	  315,487.79 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  252.37 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, East Addition, South Extension	TX7C	Royalty	Oil	Oil (bbl)	  533,569.26 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	Gas	Flash Gas (mcf)	  8,565.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	Gas	Processed (Residue) Gas (mcf)	  23,426,432.51 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  8,025,477.47 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	NGL	Gas Plant Products (gal)	  18,590,175.83 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	Oil	Condensate (bbl)	  668,228.08 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  2,143.20 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	High Island Area, South Addition	TX7B	Royalty	Oil	Oil (bbl)	  2,298,342.84 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Keathley Canyon	NG15-05	Royalty	Gas	Flash Gas (mcf)	  148,294.53 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Keathley Canyon	NG15-05	Royalty	Gas	Processed (Residue) Gas (mcf)	  24,338,653.69 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Keathley Canyon	NG15-05	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  16,885,348.16 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Keathley Canyon	NG15-05	Royalty	NGL	Gas Plant Products (gal)	  39,069,797.38 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Keathley Canyon	NG15-05	Royalty	Oil	Condensate (bbl)	  25,705.24 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Keathley Canyon	NG15-05	Royalty	Oil	Oil (bbl)	  570,243.14 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalty	Gas	Flash Gas (mcf)	  37,097.54 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalty	Gas	Processed (Residue) Gas (mcf)	  15,734,331.72 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  24,378,757.72 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalty	NGL	Gas Plant Products (gal)	  5,002,533.26 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalty	Oil	Condensate (bbl)	  297,700.37 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Matagorda Island Area	TX4	Royalty	Oil	Oil (bbl)	  51,361.56 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalty	Gas	Flash Gas (mcf)	  72.01 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalty	Gas	Processed (Residue) Gas (mcf)	  701,561.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  7,427,785.06 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalty	NGL	Gas Plant Products (gal)	  225,445.00 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalty	Oil	Condensate (bbl)	  17,337.24 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area	TX3	Royalty	Oil	Oil (bbl)	  401,974.82 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area, East Addition	TX3A	Royalty	Gas	Flash Gas (mcf)	  4,791.82 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area, East Addition	TX3A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  5,433,180.53 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area, East Addition	TX3A	Royalty	Oil	Condensate (bbl)	  21,551.58 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Mustang Island Area, East Addition	TX3A	Royalty	Oil	Oil (bbl)	  8,940.91 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	North Padre Island Area	TX2	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  1,375,165.81 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	North Padre Island Area	TX2	Royalty	Oil	Condensate (bbl)	  113.94 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	North Padre Island Area, East Addition	TX2A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  3,907,006.13 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	North Padre Island Area, East Addition	TX2A	Royalty	Oil	Condensate (bbl)	  1,943.53 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Flash Gas (mcf)	  0.02 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Processed (Residue) Gas (mcf)	  308.48 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  2,022.83 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	LA12	Royalty	NGL	Gas Plant Products (gal)	  395.27 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Oil	Condensate (bbl)	  3.28 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	TX8	Royalty	Gas	Flash Gas (mcf)	  173.98 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	TX8	Royalty	Gas	Processed (Residue) Gas (mcf)	  1,648,392.37 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	TX8	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  7,965,589.13 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	TX8	Royalty	NGL	Gas Plant Products (gal)	  2,106,299.17 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	Sabine Pass Area	TX8	Royalty	Oil	Condensate (bbl)	  23,339.78 
Federal Offshore	2008	Gulf of Mexico	Western Gulf of Mexico	South Padre Island Area	TX1	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  9,282,557.00 
Federal Offshore	2008	Gulf of Mexico				Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  (0.12)
Federal Offshore	2008	Pacific	Southern California			Royalty	Gas	Fuel Gas (mcf)	  11,815.00 
Federal Offshore	2008	Pacific	Southern California			Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  11,475.00 
Federal Offshore	2008	Pacific	Southern California			Royalty	Gas	Processed (Residue) Gas (mcf)	  17,598,489.59 
Federal Offshore	2008	Pacific	Southern California			Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  4,622,950.84 
Federal Offshore	2008	Pacific	Southern California			Royalty	NGL	Gas Plant Products (gal)	  7,243,345.70 
Federal Offshore	2008	Pacific	Southern California			Royalty	Oil	Condensate (bbl)	  23,812.27 
Federal Offshore	2008	Pacific	Southern California			Royalty	Oil	Drip or Scrubber Condensate (bbl)	  14,881.58 
Federal Offshore	2008	Pacific	Southern California			Royalty	Oil	Inlet Scrubber (bbl)	  5,544.77 
Federal Offshore	2008	Pacific	Southern California			Royalty	Oil	Oil (bbl)	  24,738,668.18 
Federal Offshore	2008	Pacific	Southern California			Royalty	Other Products	Sulfur (lton)	  3,618.16 
Federal Offshore	2009	Alaska	Beaufort Sea			Royalty	Oil	Oil (bbl)	  1,817,256.78 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,881,936.10 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  97,152,115.97 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Royalty	NGL	Gas Plant Products (gal)	  10,441,621.93 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Royalty	Oil	Condensate (bbl)	  24,787.26 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  5,878.93 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Atwater Valley	NG16-01	Royalty	Oil	Oil (bbl)	  6,032,906.93 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Gas	Fuel Gas (mcf)	  67,444.59 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  127.79 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Gas	Processed (Residue) Gas (mcf)	  347,779.43 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  163,980.84 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	NGL	Gas Plant Products (gal)	  463,254.34 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Oil	Condensate (bbl)	  10,861.33 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  5.84 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Bay Marchand Area	LA6C	Royalty	Oil	Oil (bbl)	  1,307,951.53 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Breton Sound Area	LA10B	Royalty	Gas	Fuel Gas (mcf)	  7,385.97 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Breton Sound Area	LA10B	Royalty	Gas	Processed (Residue) Gas (mcf)	  2,223,771.89 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Breton Sound Area	LA10B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  936,888.93 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Breton Sound Area	LA10B	Royalty	Oil	Condensate (bbl)	  33,636.98 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Breton Sound Area	LA10B	Royalty	Oil	Oil (bbl)	  382,410.78 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Chandeleur Area	LA11	Royalty	Gas	Processed (Residue) Gas (mcf)	  0.00 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Chandeleur Area	LA11	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  3,676,971.43 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Chandeleur Area	LA11	Royalty	Oil	Condensate (bbl)	  757.44 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Gas	Flash Gas (mcf)	  14,209.26 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Gas	Fuel Gas (mcf)	  178,560.38 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  381.00 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Gas	Processed (Residue) Gas (mcf)	  12,891,819.39 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  10,037,830.03 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	NGL	Gas Plant Products (gal)	  12,560,898.61 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Oil	Condensate (bbl)	  85,554.18 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  5,249.94 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area	LA2	Royalty	Oil	Oil (bbl)	  206,139.79 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Royalty	Gas	Flash Gas (mcf)	  852.61 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Royalty	Gas	Processed (Residue) Gas (mcf)	  4,709,078.97 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  7,747,070.69 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Royalty	NGL	Gas Plant Products (gal)	  583,108.18 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Royalty	Oil	Condensate (bbl)	  152,598.92 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	East Cameron Area, South Addition	LA2A	Royalty	Oil	Oil (bbl)	  2,555,728.90 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Gas	Flash Gas (mcf)	  221,709.83 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Gas	Fuel Gas (mcf)	  1,052,495.17 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  36,380.20 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Gas	Processed (Residue) Gas (mcf)	  101,404,508.70 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  9,093,175.50 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	NGL	Gas Plant Products (gal)	  91,445,769.03 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Oil	Condensate (bbl)	  1,512,430.57 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  46,976.91 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Oil	Inlet Scrubber (bbl)	  4,771.18 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area	LA4	Royalty	Oil	Oil (bbl)	  7,243,532.87 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area, South Addition	LA4A	Royalty	Gas	Flash Gas (mcf)	  80,621.67 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area, South Addition	LA4A	Royalty	Gas	Processed (Residue) Gas (mcf)	  14,437,588.15 
Federal Offshore	2009	Gulf of Mexico	Central Gulf of Mexico	Eugene Island Area, South Addition	LA4A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  5,381,741.15 
