Land Category	FY	St	County Name	FIPS	Revenue Type	Mineral Lease Type	Commodity	Product	Total
Fed Onshore	2012	NM	Grant	35017	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,964.00
Fed Onshore	2012	NM	Guadalupe	35019	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$219,219.50
Fed Onshore	2012	NM	Harding	35021	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($23,014.41)
Fed Onshore	2012	NM	Harding	35021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,740.00
Fed Onshore	2012	NM	Harding	35021	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$933,447.76
Fed Onshore	2012	NM	Hidalgo	35023	Rents	Geothermal	Geothermal		$13,145.00
Fed Onshore	2012	NM	Hidalgo	35023	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$31,488.00
Fed Onshore	2012	NM	Lea	35025	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$46,904,870.00
Fed Onshore	2012	NM	Lea	35025	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,493,204.56
Fed Onshore	2012	NM	Lea	35025	Other Revenues	Potassium	Potassium		$66,040.00
Fed Onshore	2012	NM	Lea	35025	Other Revenues	Sodium	Sodium		$840.00
Fed Onshore	2012	NM	Lea	35025	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$311,661.71
Fed Onshore	2012	NM	Lea	35025	Rents	Potassium	Potassium		$47,370.17
Fed Onshore	2012	NM	Lea	35025	Rents	Sodium	Sodium		$240.00
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Gas	Fuel Gas	$1,274.64
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Gas	Gas Lost - Flared or Vented	$136.73
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$4,203,171.32
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$22,028,777.70
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	NGL	Gas Plant Products	$9,958,211.15
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Oil	Condensate	$5,739,343.55
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$1,820.22
Fed Onshore	2012	NM	Lea	35025	Royalties	Oil & Gas	Oil	Oil	$117,686,478.86
Fed Onshore	2012	NM	Mckinley	35031	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$11,185.58
Fed Onshore	2012	NM	Mckinley	35031	Rents	Coal	Coal		$23,598.00
Fed Onshore	2012	NM	Mckinley	35031	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$69,284.50
Fed Onshore	2012	NM	Mckinley	35031	Royalties	Oil & Gas	Gas	Coal Bed Methane	$72,060.78
Fed Onshore	2012	NM	Mckinley	35031	Royalties	Oil & Gas	Oil	Oil	$204,160.31
Fed Onshore	2012	NM	Otero	35035	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$13,292.00
Fed Onshore	2012	NM	Otero	35035	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$5,366.00
Fed Onshore	2012	NM	Quay	35037	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$306.32
Fed Onshore	2012	NM	Quay	35037	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$113,510.00
Fed Onshore	2012	NM	Quay	35037	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$71,075.54
Fed Onshore	2012	NM	Rio Arriba	35039	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$5,276,800.00
Fed Onshore	2012	NM	Rio Arriba	35039	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$7,411,163.99
Fed Onshore	2012	NM	Rio Arriba	35039	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$68,691.17
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	Gas	Coal Bed Methane	$44,523,566.52
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$49,851,485.87
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	($14,905,257.54)
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	NGL	Gas Plant Products	$54,004,188.07
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	Oil	Condensate	$4,243,698.43
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$18,321.57
Fed Onshore	2012	NM	Rio Arriba	35039	Royalties	Oil & Gas	Oil	Oil	$2,913,586.13
Fed Onshore	2012	NM	Roosevelt	35041	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$829.52
Fed Onshore	2012	NM	Roosevelt	35041	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$32,025.00
Fed Onshore	2012	NM	Roosevelt	35041	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$12,958.55
Fed Onshore	2012	NM	Roosevelt	35041	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$481,868.73
Fed Onshore	2012	NM	Roosevelt	35041	Royalties	Oil & Gas	NGL	Gas Plant Products	$18,828.54
Fed Onshore	2012	NM	Roosevelt	35041	Royalties	Oil & Gas	Oil	Condensate	$3,080.82
Fed Onshore	2012	NM	Roosevelt	35041	Royalties	Oil & Gas	Oil	Oil	$885,543.59
Fed Onshore	2012	NM	San Juan	35045	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$960.00
Fed Onshore	2012	NM	San Juan	35045	Other Revenues	Coal	Coal		$195,068.85
Fed Onshore	2012	NM	San Juan	35045	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$6,442,474.78
Fed Onshore	2012	NM	San Juan	35045	Rents	Coal	Coal		$52,743.00
Fed Onshore	2012	NM	San Juan	35045	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$159,863.63
Fed Onshore	2012	NM	San Juan	35045	Royalties	Coal	Coal	Coal	$12,410,163.16
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	Gas	Coal Bed Methane	$73,362,322.69
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$46,550,804.18
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	($23,470,547.56)
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	NGL	Gas Plant Products	$67,637,419.92
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	Oil	Condensate	$3,648,585.86
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$27,799.82
Fed Onshore	2012	NM	San Juan	35045	Royalties	Oil & Gas	Oil	Oil	$2,968,493.37
Fed Onshore	2012	NM	San Miguel	35047	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$9,524.00
Fed Onshore	2012	NM	Sandoval	35043	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$47,356.61
Fed Onshore	2012	NM	Sandoval	35043	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$100,588.00
Fed Onshore	2012	NM	Sandoval	35043	Royalties	Oil & Gas	Gas	Coal Bed Methane	$367,893.95
Fed Onshore	2012	NM	Sandoval	35043	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$40,487.30
Fed Onshore	2012	NM	Sandoval	35043	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$56,689.10
Fed Onshore	2012	NM	Sandoval	35043	Royalties	Oil & Gas	NGL	Gas Plant Products	$120,965.62
Fed Onshore	2012	NM	Sandoval	35043	Royalties	Oil & Gas	Oil	Condensate	$16,571.40
Fed Onshore	2012	NM	Sandoval	35043	Royalties	Oil & Gas	Oil	Oil	$335,163.79
Fed Onshore	2012	NM	Socorro	35053	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$29,500.00
Fed Onshore	2012	NM	Torrance	35057	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,068.00
Fed Onshore	2012	NM	Union	35059	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($94.90)
Fed Onshore	2012	NM	Union	35059	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$180.00
Fed Onshore	2012	NM	Union	35059	Royalties	Oil & Gas	CO2	Carbon Dioxide Gas (CO2)	$334,327.61
Fed Onshore	2012	NV	Churchill	32001	Bonus	Geothermal	Geothermal		($9,905.00)
Fed Onshore	2012	NV	Churchill	32001	Other Revenues	Geothermal	Geothermal		$152,405.21
Fed Onshore	2012	NV	Churchill	32001	Rents	Geothermal	Geothermal		$495,549.23
Fed Onshore	2012	NV	Churchill	32001	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$10,200.00
Fed Onshore	2012	NV	Churchill	32001	Royalties	Geothermal	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	$853,319.00
Fed Onshore	2012	NV	Churchill	32001	Royalties	Geothermal	Geothermal	Geothermal - Direct Utilization, Millions of BTUs	($1,791.00)
Fed Onshore	2012	NV	Churchill	32001	Royalties	Geothermal	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	$2,108,821.13
Fed Onshore	2012	NV	Clark	32003	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,716.00
Fed Onshore	2012	NV	Elko	32007	Bonus	Geothermal	Geothermal		($80.00)
Fed Onshore	2012	NV	Elko	32007	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,492,248.00
Fed Onshore	2012	NV	Elko	32007	Other Revenues	Geothermal	Geothermal		$9,819.00
Fed Onshore	2012	NV	Elko	32007	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$21.78
Fed Onshore	2012	NV	Elko	32007	Rents	Geothermal	Geothermal		$156,008.45
Fed Onshore	2012	NV	Elko	32007	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,311,870.72
Fed Onshore	2012	NV	Esmeralda	32009	Other Revenues	Geothermal	Geothermal		$55,204.26
Fed Onshore	2012	NV	Esmeralda	32009	Rents	Geothermal	Geothermal		$314,458.00
Fed Onshore	2012	NV	Esmeralda	32009	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$61,336.50
Fed Onshore	2012	NV	Eureka	32011	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$183,628.00
Fed Onshore	2012	NV	Eureka	32011	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$65.90
Fed Onshore	2012	NV	Eureka	32011	Rents	Geothermal	Geothermal		$48,474.47
Fed Onshore	2012	NV	Eureka	32011	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$697,743.71
Fed Onshore	2012	NV	Eureka	32011	Royalties	Geothermal	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	$7,753.75
Fed Onshore	2012	NV	Eureka	32011	Royalties	Oil & Gas	Oil	Oil	$519,425.69
Fed Onshore	2012	NV	Humboldt	32013	Bonus	Geothermal	Geothermal		$35,374.00
Fed Onshore	2012	NV	Humboldt	32013	Other Revenues	Geothermal	Geothermal		$482.09
Fed Onshore	2012	NV	Humboldt	32013	Rents	Geothermal	Geothermal		$126,532.00
Fed Onshore	2012	NV	Humboldt	32013	Royalties	Geothermal	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	$132,336.50
Fed Onshore	2012	NV	Lander	32015	Rents	Geothermal	Geothermal		$100,472.42
Fed Onshore	2012	NV	Lander	32015	Royalties	Geothermal	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	$188,424.11
Fed Onshore	2012	NV	Lincoln	32017	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$189,281.49
Fed Onshore	2012	NV	Lincoln	32017	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$669,420.80
Fed Onshore	2012	NV	Lyon	32019	Other Revenues	Geothermal	Geothermal		$3,829.06
Fed Onshore	2012	NV	Lyon	32019	Rents	Geothermal	Geothermal		$29,304.52
Fed Onshore	2012	NV	Mineral	32021	Other Revenues	Geothermal	Geothermal		$36.02
Fed Onshore	2012	NV	Mineral	32021	Rents	Geothermal	Geothermal		$145,353.52
Fed Onshore	2012	NV	Mineral	32021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,138.00
Fed Onshore	2012	NV	Nye	32023	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$2,524,769.84
Fed Onshore	2012	NV	Nye	32023	Other Revenues	Geothermal	Geothermal		$720.00
Fed Onshore	2012	NV	Nye	32023	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($1,350.14)
Fed Onshore	2012	NV	Nye	32023	Rents	Geothermal	Geothermal		$66,350.48
Fed Onshore	2012	NV	Nye	32023	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,756,823.00
Fed Onshore	2012	NV	Nye	32023	Royalties	Oil & Gas	Oil	Oil	$3,675,007.97
Fed Onshore	2012	NV	Pershing	32027	Bonus	Geothermal	Geothermal		$19,176.00
Fed Onshore	2012	NV	Pershing	32027	Other Revenues	Geothermal	Geothermal		$38,816.31
Fed Onshore	2012	NV	Pershing	32027	Rents	Geothermal	Geothermal		$339,120.39
Fed Onshore	2012	NV	Pershing	32027	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,020.00
Fed Onshore	2012	NV	Pershing	32027	Royalties	Geothermal	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	$3,233.63
Fed Onshore	2012	NV	Washoe	32031	Other Revenues	Geothermal	Geothermal		$11,185.96
Fed Onshore	2012	NV	Washoe	32031	Rents	Geothermal	Geothermal		$48,749.52
Fed Onshore	2012	NV	Washoe	32031	Royalties	Geothermal	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	$37,763.38
Fed Onshore	2012	NV	White Pine	32033	Bonus	Geothermal	Geothermal		($240.00)
Fed Onshore	2012	NV	White Pine	32033	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$378,704.16
Fed Onshore	2012	NV	White Pine	32033	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$47.40
Fed Onshore	2012	NV	White Pine	32033	Rents	Geothermal	Geothermal		$72,534.00
Fed Onshore	2012	NV	White Pine	32033	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,041,200.77
Fed Onshore	2012	NY	Chautauqua	36013	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($57.75)
Fed Onshore	2012	NY	Chautauqua	36013	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$12,595.34
Fed Onshore	2012	NY	Seneca	36099	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$11.47
Fed Onshore	2012	NY	Seneca	36099	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,383.51
Fed Onshore	2012	NY	Steuben	36101	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$211.57
Fed Onshore	2012	NY	Steuben	36101	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$100.89
Fed Onshore	2012	OH	Athens	39009	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$346.09
Fed Onshore	2012	OH	Athens	39009	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$4,050.33
Fed Onshore	2012	OH	Athens	39009	Royalties	Oil & Gas	Oil	Oil	$2,757.25
Fed Onshore	2012	OH	Gallia	39053	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$5,270.50
Fed Onshore	2012	OH	Hocking	39073	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$270.49
Fed Onshore	2012	OH	Hocking	39073	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$12,108.22
Fed Onshore	2012	OH	Hocking	39073	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$524.78
Fed Onshore	2012	OH	Hocking	39073	Royalties	Oil & Gas	Oil	Oil	$35,876.03
Fed Onshore	2012	OH	Lawrence	39087	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,771.49
Fed Onshore	2012	OH	Lawrence	39087	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$11,249.00
Fed Onshore	2012	OH	Lawrence	39087	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$11,375.79
Fed Onshore	2012	OH	Lawrence	39087	Royalties	Oil & Gas	Oil	Oil	$699.96
Fed Onshore	2012	OH	Mahoning	39099	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($193.89)
Fed Onshore	2012	OH	Mahoning	39099	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$28,202.46
Fed Onshore	2012	OH	Mahoning	39099	Royalties	Oil & Gas	Oil	Oil	$35,508.22
Fed Onshore	2012	OH	Monroe	39111	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$3,014.34
Fed Onshore	2012	OH	Monroe	39111	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$774.59
Fed Onshore	2012	OH	Monroe	39111	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$25,662.27
Fed Onshore	2012	OH	Monroe	39111	Royalties	Oil & Gas	Oil	Oil	$25,074.24
Fed Onshore	2012	OH	Muskingum	39119	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,255.12
Fed Onshore	2012	OH	Muskingum	39119	Royalties	Oil & Gas	Oil	Oil	$3,045.18
Fed Onshore	2012	OH	Perry	39127	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$695.43
Fed Onshore	2012	OH	Perry	39127	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$58.50
Fed Onshore	2012	OH	Perry	39127	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,089.65
Fed Onshore	2012	OH	Perry	39127	Royalties	Oil & Gas	Oil	Oil	$25,282.75
Fed Onshore	2012	OH	Portage	39133	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$70.03
Fed Onshore	2012	OH	Portage	39133	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$77,729.41
Fed Onshore	2012	OH	Portage	39133	Royalties	Oil & Gas	Oil	Oil	$78,262.22
Fed Onshore	2012	OH	Ross	39141	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$8,670.24
Fed Onshore	2012	OH	Ross	39141	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$36,709.13
Fed Onshore	2012	OH	Stark	39151	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($145.03)
Fed Onshore	2012	OH	Stark	39151	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$9,824.83
Fed Onshore	2012	OH	Stark	39151	Royalties	Oil & Gas	Oil	Oil	$3,219.86
Fed Onshore	2012	OH	Trumbull	39155	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$100.76
Fed Onshore	2012	OH	Trumbull	39155	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$44,173.50
Fed Onshore	2012	OH	Trumbull	39155	Royalties	Oil & Gas	Oil	Oil	$2,335.82
Fed Onshore	2012	OH	Vinton	39163	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$14,431.65
Fed Onshore	2012	OH	Washington	39167	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$5,402.76
Fed Onshore	2012	OH	Washington	39167	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,886.41
Fed Onshore	2012	OH	Washington	39167	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$25,032.36
Fed Onshore	2012	OH	Washington	39167	Royalties	Oil & Gas	Oil	Oil	$97,253.34
Fed Onshore	2012	OK	Alfalfa	40003	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$45,100.00
Fed Onshore	2012	OK	Alfalfa	40003	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$253.90
Fed Onshore	2012	OK	Alfalfa	40003	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$161.50
Fed Onshore	2012	OK	Alfalfa	40003	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$1,005.05
Fed Onshore	2012	OK	Alfalfa	40003	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$46,100.16
Fed Onshore	2012	OK	Alfalfa	40003	Royalties	Oil & Gas	NGL	Gas Plant Products	$5,684.20
Fed Onshore	2012	OK	Alfalfa	40003	Royalties	Oil & Gas	Oil	Condensate	$4,592.36
Fed Onshore	2012	OK	Alfalfa	40003	Royalties	Oil & Gas	Oil	Oil	$4,417.35
Fed Onshore	2012	OK	Atoka	40005	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($117.05)
Fed Onshore	2012	OK	Atoka	40005	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$87.33
Fed Onshore	2012	OK	Atoka	40005	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,994.46
Fed Onshore	2012	OK	Atoka	40005	Royalties	Oil & Gas	NGL	Gas Plant Products	$43.97
Fed Onshore	2012	OK	Beaver	40007	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($402.78)
Fed Onshore	2012	OK	Beaver	40007	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$869.00
Fed Onshore	2012	OK	Beaver	40007	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$6,476.49
Fed Onshore	2012	OK	Beaver	40007	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$46,761.13
Fed Onshore	2012	OK	Beaver	40007	Royalties	Oil & Gas	NGL	Gas Plant Products	$3,682.86
Fed Onshore	2012	OK	Beaver	40007	Royalties	Oil & Gas	Oil	Condensate	($763.40)
Fed Onshore	2012	OK	Beaver	40007	Royalties	Oil & Gas	Oil	Oil	$80,443.00
Fed Onshore	2012	OK	Beckham	40009	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($5,475.75)
Fed Onshore	2012	OK	Beckham	40009	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,399.00
Fed Onshore	2012	OK	Beckham	40009	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$25,817.37
Fed Onshore	2012	OK	Beckham	40009	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$123,458.16
Fed Onshore	2012	OK	Beckham	40009	Royalties	Oil & Gas	NGL	Gas Plant Products	$10,991.03
Fed Onshore	2012	OK	Beckham	40009	Royalties	Oil & Gas	Oil	Condensate	$1,397.22
Fed Onshore	2012	OK	Beckham	40009	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$20.55
Fed Onshore	2012	OK	Beckham	40009	Royalties	Oil & Gas	Oil	Oil	$3,369.24
Fed Onshore	2012	OK	Blaine	40011	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($4,282.98)
Fed Onshore	2012	OK	Blaine	40011	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,031.61
Fed Onshore	2012	OK	Blaine	40011	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$23,162.59
Fed Onshore	2012	OK	Blaine	40011	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$88,594.38
Fed Onshore	2012	OK	Blaine	40011	Royalties	Oil & Gas	NGL	Gas Plant Products	$8,748.83
Fed Onshore	2012	OK	Blaine	40011	Royalties	Oil & Gas	Oil	Condensate	$11,508.14
Fed Onshore	2012	OK	Blaine	40011	Royalties	Oil & Gas	Oil	Oil	$17,823.29
Fed Onshore	2012	OK	Caddo	40015	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($2,517.50)
Fed Onshore	2012	OK	Caddo	40015	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,460.00
Fed Onshore	2012	OK	Caddo	40015	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$30,892.01
Fed Onshore	2012	OK	Caddo	40015	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$303.78
Fed Onshore	2012	OK	Caddo	40015	Royalties	Oil & Gas	NGL	Gas Plant Products	$4,210.61
Fed Onshore	2012	OK	Caddo	40015	Royalties	Oil & Gas	Oil	Condensate	$91.56
Fed Onshore	2012	OK	Canadian	40017	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.54
Fed Onshore	2012	OK	Canadian	40017	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$110,394.72
Fed Onshore	2012	OK	Canadian	40017	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$94.53
Fed Onshore	2012	OK	Canadian	40017	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$30,651.51
Fed Onshore	2012	OK	Canadian	40017	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$37,779.27
Fed Onshore	2012	OK	Canadian	40017	Royalties	Oil & Gas	NGL	Gas Plant Products	$19,683.43
Fed Onshore	2012	OK	Canadian	40017	Royalties	Oil & Gas	Oil	Condensate	$1,538.97
Fed Onshore	2012	OK	Canadian	40017	Royalties	Oil & Gas	Oil	Oil	$30,015.18
Fed Onshore	2012	OK	Carter	40019	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$72.00
Fed Onshore	2012	OK	Cherokee	40021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1.50
Fed Onshore	2012	OK	Cherokee	40021	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3.66
Fed Onshore	2012	OK	Cimarron	40025	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,468.00
Fed Onshore	2012	OK	Coal	40029	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$540,270.67
Fed Onshore	2012	OK	Coal	40029	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$189.00
Fed Onshore	2012	OK	Coal	40029	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$304,203.77
Fed Onshore	2012	OK	Coal	40029	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$705,940.30
Fed Onshore	2012	OK	Coal	40029	Royalties	Oil & Gas	NGL	Gas Plant Products	$922,261.70
Fed Onshore	2012	OK	Coal	40029	Royalties	Oil & Gas	Oil	Oil	$203,856.57
Fed Onshore	2012	OK	Comanche	40031	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$9,176.75
Fed Onshore	2012	OK	Comanche	40031	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,580.00
Fed Onshore	2012	OK	Comanche	40031	Royalties	Oil & Gas	Oil	Oil	$67,767.03
Fed Onshore	2012	OK	Creek	40037	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$160.00
Fed Onshore	2012	OK	Creek	40037	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$120.00
Fed Onshore	2012	OK	Custer	40039	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$10,500.00
Fed Onshore	2012	OK	Custer	40039	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($4,583.10)
Fed Onshore	2012	OK	Custer	40039	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,009.50
Fed Onshore	2012	OK	Custer	40039	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$15,911.04
Fed Onshore	2012	OK	Custer	40039	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$45,085.96
Fed Onshore	2012	OK	Custer	40039	Royalties	Oil & Gas	NGL	Gas Plant Products	$11,805.10
