Fiscal Year,Land Category,Land Class,State,County,FIPS Code,Offshore Region,Product, Volume 
2017,Onshore,Federal,OH,Muskingum County,39119,,Oil (bbl), 268 
2017,Onshore,Federal,OH,Muskingum County,39119,,Gas (mcf)," 2,435 "
2017,Onshore,Federal,OH,Perry County,39127,,Oil (bbl), 102 
2017,Onshore,Federal,OH,Perry County,39127,,Gas (mcf)," 1,849 "
2017,Onshore,Federal,OH,Portage County,39133,,Oil (bbl)," 4,520 "
2017,Onshore,Federal,OH,Portage County,39133,,Gas (mcf)," 137,356 "
2017,Onshore,Federal,OH,Stark County,39151,,Oil (bbl), 158 
2017,Onshore,Federal,OH,Stark County,39151,,Gas (mcf)," 17,766 "
2017,Onshore,Federal,OH,Trumbull County,39155,,Oil (bbl), 249 
2017,Onshore,Federal,OH,Trumbull County,39155,,Gas (mcf)," 76,469 "
2017,Onshore,Federal,OH,Washington County,39167,,Oil (bbl), 989 
2017,Onshore,Federal,OH,Washington County,39167,,Gas (mcf)," 29,309 "
2017,Onshore,Federal,OK,Alfalfa County,40003,,Oil (bbl)," 132,437 "
2017,Onshore,Federal,OK,Alfalfa County,40003,,Gas (mcf)," 1,974,893 "
2017,Onshore,Federal,OK,Atoka County,40005,,Oil (bbl), 4 
2017,Onshore,Federal,OK,Atoka County,40005,,Gas (mcf)," 3,458 "
2017,Onshore,Federal,OK,Beaver County,40007,,Oil (bbl)," 1,743 "
2017,Onshore,Federal,OK,Beaver County,40007,,Gas (mcf)," 75,393 "
2017,Onshore,Federal,OK,Beckham County,40009,,Oil (bbl), 273 
2017,Onshore,Federal,OK,Beckham County,40009,,Gas (mcf)," 253,307 "
2017,Onshore,Federal,OK,Blaine County,40011,,Oil (bbl)," 1,552 "
2017,Onshore,Federal,OK,Blaine County,40011,,Gas (mcf)," 170,302 "
2017,Onshore,Federal,OK,Caddo County,40015,,Oil (bbl), 36 
2017,Onshore,Federal,OK,Caddo County,40015,,Gas (mcf)," 41,799 "
2017,Onshore,Federal,OK,Canadian County,40017,,Oil (bbl)," 7,307 "
2017,Onshore,Federal,OK,Canadian County,40017,,Gas (mcf)," 182,840 "
2017,Onshore,Federal,OK,Coal County,40029,,Oil (bbl)," 1,990 "
2017,Onshore,Federal,OK,Coal County,40029,,Gas (mcf)," 1,787,113 "
2017,Onshore,Federal,OK,Comanche County,40031,,Oil (bbl)," 3,215 "
2017,Onshore,Federal,OK,Custer County,40039,,Oil (bbl)," 2,593 "
2017,Onshore,Federal,OK,Custer County,40039,,Gas (mcf)," 116,547 "
2017,Onshore,Federal,OK,Dewey County,40043,,Oil (bbl)," 91,723 "
2017,Onshore,Federal,OK,Dewey County,40043,,Gas (mcf)," 992,877 "
2017,Onshore,Federal,OK,Ellis County,40045,,Oil (bbl)," 75,400 "
2017,Onshore,Federal,OK,Ellis County,40045,,Gas (mcf)," 695,003 "
2017,Onshore,Federal,OK,Garfield County,40047,,Oil (bbl), 311 
2017,Onshore,Federal,OK,Garfield County,40047,,Gas (mcf)," 50,200 "
2017,Onshore,Federal,OK,Garvin County,40049,,Oil (bbl), 396 
2017,Onshore,Federal,OK,Garvin County,40049,,Gas (mcf)," 3,792 "
2017,Onshore,Federal,OK,Grady County,40051,,Oil (bbl)," 16,285 "
2017,Onshore,Federal,OK,Grady County,40051,,Gas (mcf)," 65,614 "
2017,Onshore,Federal,OK,Grant County,40053,,Oil (bbl), 35 
2017,Onshore,Federal,OK,Grant County,40053,,Gas (mcf), 397 
2017,Onshore,Federal,OK,Greer County,40055,,Gas (mcf)," 2,914 "
2017,Onshore,Federal,OK,Harper County,40059,,Oil (bbl), 34 
2017,Onshore,Federal,OK,Harper County,40059,,Gas (mcf)," 31,793 "
2017,Onshore,Federal,OK,Haskell County,40061,,Gas (mcf)," 133,922 "
2017,Onshore,Federal,OK,Hughes County,40063,,Gas (mcf), 573 
2017,Onshore,Federal,OK,Kingfisher County,40073,,Oil (bbl)," 26,092 "
2017,Onshore,Federal,OK,Kingfisher County,40073,,Gas (mcf)," 414,601 "
2017,Onshore,Federal,OK,Latimer County,40077,,Coal (tons)," 43,906 "
2017,Onshore,Federal,OK,Latimer County,40077,,Gas (mcf)," 122,715 "
2017,Onshore,Federal,OK,Le Flore County,40079,,Gas (mcf)," 35,566 "
2017,Onshore,Federal,OK,Le Flore County,40079,,Coal (tons)," 420,645 "
2017,Onshore,Federal,OK,Lincoln County,40081,,Oil (bbl)," 1,517 "
2017,Onshore,Federal,OK,Lincoln County,40081,,Gas (mcf)," 20,016 "
2017,Onshore,Federal,OK,Major County,40093,,Oil (bbl)," 16,761 "
2017,Onshore,Federal,OK,Major County,40093,,Gas (mcf)," 593,344 "
2017,Onshore,Federal,OK,McIntosh County,40091,,Gas (mcf)," 13,767 "
2017,Onshore,Federal,OK,Oklahoma County,40109,,Oil (bbl), 2 
2017,Onshore,Federal,OK,Oklahoma County,40109,,Gas (mcf), 543 
2017,Onshore,Federal,OK,Payne County,40119,,Oil (bbl), 207 
2017,Onshore,Federal,OK,Payne County,40119,,Gas (mcf), 558 
2017,Onshore,Federal,OK,Pittsburg County,40121,,Gas (mcf)," 1,096,466 "
2017,Onshore,Federal,OK,Roger Mills County,40129,,Oil (bbl)," 146,808 "
2017,Onshore,Federal,OK,Roger Mills County,40129,,Gas (mcf)," 4,670,040 "
2017,Onshore,Federal,OK,Sequoyah County,40135,,Gas (mcf)," 14,876 "
2017,Onshore,Federal,OK,Texas County,40139,,Oil (bbl)," 1,618 "
2017,Onshore,Federal,OK,Texas County,40139,,Gas (mcf)," 87,479 "
2017,Onshore,Federal,OK,Tillman County,40141,,Oil (bbl)," 12,398 "
2017,Onshore,Federal,OK,Washita County,40149,,Oil (bbl)," 4,440 "
2017,Onshore,Federal,OK,Washita County,40149,,Gas (mcf)," 242,465 "
2017,Onshore,Federal,OK,Woods County,40151,,Oil (bbl)," 28,506 "
2017,Onshore,Federal,OK,Woods County,40151,,Gas (mcf)," 666,914 "
2017,Onshore,Federal,OK,Woodward County,40153,,Oil (bbl)," 2,866 "
2017,Onshore,Federal,OK,Woodward County,40153,,Gas (mcf)," 222,625 "
2017,Onshore,Federal,PA,Bradford County,42015,,Gas (mcf)," 15,839 "
2017,Onshore,Federal,PA,Forest County,42053,,Oil (bbl), 912 
2017,Onshore,Federal,PA,Forest County,42053,,Gas (mcf)," 7,863 "
2017,Onshore,Federal,PA,Indiana County,42063,,Gas (mcf)," 2,916 "
2017,Onshore,Federal,PA,Westmoreland County,42129,,Gas (mcf)," 2,137 "
2017,Onshore,Federal,SD,Fall River County,46047,,Oil (bbl)," 8,254 "
2017,Onshore,Federal,SD,Harding County,46063,,Oil (bbl)," 106,044 "
2017,Onshore,Federal,SD,Harding County,46063,,Gas (mcf)," 1,232,813 "
2017,Onshore,Federal,TX,Bowie County,48037,,Oil (bbl)," 1,841 "
2017,Onshore,Federal,TX,Burleson County,48051,,Oil (bbl)," 7,108 "
2017,Onshore,Federal,TX,Burleson County,48051,,Gas (mcf)," 26,992 "
2017,Onshore,Federal,TX,Denton County,48121,,Gas (mcf)," 2,756,396 "
2017,Onshore,Federal,TX,Freestone County,48161,,Oil (bbl), 62 
2017,Onshore,Federal,TX,Freestone County,48161,,Gas (mcf)," 41,251 "
2017,Onshore,Federal,TX,Galveston County,48167,,Gas (mcf)," 3,197 "
2017,Onshore,Federal,TX,Galveston County,48167,,Oil (bbl)," 13,492 "
2017,Onshore,Federal,TX,Gray County,48179,,Oil (bbl)," 1,119 "
2017,Onshore,Federal,TX,Grayson County,48181,,Oil (bbl)," 2,361 "
2017,Onshore,Federal,TX,Grayson County,48181,,Gas (mcf)," 7,774 "
2017,Onshore,Federal,TX,Harrison County,48203,,Gas (mcf)," 1,502 "
2017,Onshore,Federal,TX,Hemphill County,48211,,Oil (bbl), 48 
2017,Onshore,Federal,TX,Hemphill County,48211,,Gas (mcf)," 7,424 "
2017,Onshore,Federal,TX,Hidalgo County,48215,,Oil (bbl), 96 
2017,Onshore,Federal,TX,Hidalgo County,48215,,Gas (mcf)," 14,906 "
2017,Onshore,Federal,TX,Hill County,48217,,Gas (mcf)," 18,659 "
2017,Onshore,Federal,TX,Houston County,48225,,Oil (bbl)," 40,093 "
2017,Onshore,Federal,TX,Houston County,48225,,Gas (mcf)," 197,431 "
2017,Onshore,Federal,TX,Jackson County,48239,,Oil (bbl)," 64,877 "
2017,Onshore,Federal,TX,Jackson County,48239,,Gas (mcf)," 134,727 "
2017,Onshore,Federal,TX,Johnson County,48251,,Gas (mcf)," 814,539 "
2017,Onshore,Federal,TX,Karnes County,48255,,Oil (bbl)," 114,748 "
2017,Onshore,Federal,TX,Karnes County,48255,,Gas (mcf)," 160,997 "
2017,Onshore,Federal,TX,Lee County,48287,,Oil (bbl), 209 
2017,Onshore,Federal,TX,Lee County,48287,,Gas (mcf)," 1,848 "
2017,Onshore,Federal,TX,Live Oak County,48297,,Oil (bbl)," 37,046 "
2017,Onshore,Federal,TX,Live Oak County,48297,,Gas (mcf)," 214,240 "
2017,Onshore,Federal,TX,McMullen County,48311,,Oil (bbl)," 30,396 "
2017,Onshore,Federal,TX,McMullen County,48311,,Gas (mcf)," 152,113 "
2017,Onshore,Federal,TX,Montague County,48337,,Oil (bbl), 33 
2017,Onshore,Federal,TX,Montague County,48337,,Gas (mcf)," 21,448 "
2017,Onshore,Federal,TX,Montgomery County,48339,,Oil (bbl)," 2,143 "
2017,Onshore,Federal,TX,Montgomery County,48339,,Gas (mcf)," 691,734 "
2017,Onshore,Federal,TX,Nacogdoches County,48347,,Oil (bbl), 33 
2017,Onshore,Federal,TX,Nacogdoches County,48347,,Gas (mcf)," 121,816 "
2017,Onshore,Federal,TX,Ochiltree County,48357,,Oil (bbl), 2 
2017,Onshore,Federal,TX,Ochiltree County,48357,,Gas (mcf)," 3,096 "
2017,Onshore,Federal,TX,Sabine County,48403,,Oil (bbl)," 1,719 "
2017,Onshore,Federal,TX,Sabine County,48403,,Gas (mcf)," 175,378 "
2017,Onshore,Federal,TX,San Augustine County,48405,,Oil (bbl), 112 
2017,Onshore,Federal,TX,San Augustine County,48405,,Gas (mcf)," 82,257 "
2017,Onshore,Federal,TX,San Jacinto County,48407,,Oil (bbl)," 16,548 "
2017,Onshore,Federal,TX,San Jacinto County,48407,,Gas (mcf)," 33,018 "
2017,Onshore,Federal,TX,Shelby County,48419,,Oil (bbl)," 4,352 "
2017,Onshore,Federal,TX,Shelby County,48419,,Gas (mcf)," 6,659,429 "
2017,Onshore,Federal,TX,Starr County,48427,,Oil (bbl), 106 
2017,Onshore,Federal,TX,Starr County,48427,,Gas (mcf)," 2,013,330 "
2017,Onshore,Federal,TX,Tarrant County,48439,,Oil (bbl), 275 
2017,Onshore,Federal,TX,Tarrant County,48439,,Gas (mcf)," 14,832,014 "
2017,Onshore,Federal,TX,Washington County,48477,,Oil (bbl), 238 
2017,Onshore,Federal,TX,Washington County,48477,,Gas (mcf)," 3,158 "
2017,Onshore,Federal,TX,Wheeler County,48483,,Oil (bbl), 10 
2017,Onshore,Federal,TX,Wheeler County,48483,,Gas (mcf)," 1,209 "
2017,Onshore,Federal,TX,Wise County,48497,,Oil (bbl)," 13,270 "
2017,Onshore,Federal,TX,Wise County,48497,,Gas (mcf)," 1,801,892 "
2017,Onshore,Federal,TX,Zapata County,48505,,Oil (bbl), 3 
2017,Onshore,Federal,TX,Zapata County,48505,,Gas (mcf)," 139,960 "
2017,Onshore,Federal,UT,Beaver County,49001,,"Geothermal - Electrical Generation, Kilowatt Hours"," 114,564,666 "
2017,Onshore,Federal,UT,Beaver County,49001,,"Geothermal - Electrical Generation, Thousands of Pounds"," 2,026,752,531 "
2017,Onshore,Federal,UT,Carbon County,49007,,Oil (bbl)," 56,737 "
2017,Onshore,Federal,UT,Carbon County,49007,,Coal (tons)," 4,547,018 "
2017,Onshore,Federal,UT,Carbon County,49007,,Gas (mcf)," 27,638,702 "
2017,Onshore,Federal,UT,Daggett County,49009,,Oil (bbl), 81 
2017,Onshore,Federal,UT,Daggett County,49009,,Gas (mcf)," 131,442 "
2017,Onshore,Federal,UT,Duchesne County,49013,,Oil (bbl)," 2,002,218 "
2017,Onshore,Federal,UT,Duchesne County,49013,,Gas (mcf)," 3,347,226 "
2017,Onshore,Federal,UT,Emery County,49015,,Oil (bbl), 689 
2017,Onshore,Federal,UT,Emery County,49015,,Coal Waste (Sub-Econ) (tons)," 69,865 "
2017,Onshore,Federal,UT,Emery County,49015,,Coal (tons)," 2,499,185 "
2017,Onshore,Federal,UT,Emery County,49015,,Gas (mcf)," 4,221,531 "
2017,Onshore,Federal,UT,Garfield County,49017,,Gas (mcf)," 9,125 "
2017,Onshore,Federal,UT,Garfield County,49017,,Oil (bbl)," 138,705 "
2017,Onshore,Federal,UT,Grand County,49019,,Oil (bbl)," 354,049 "
2017,Onshore,Federal,UT,Grand County,49019,,Gas (mcf)," 3,080,645 "
2017,Onshore,Federal,UT,Millard County,49027,,"Geothermal - Electrical Generation, Kilowatt Hours"," 33,856,273 "
2017,Onshore,Federal,UT,Piute County,49031,,Clay (tons)," 79,568 "
2017,Onshore,Federal,UT,Salt Lake County,49035,,Gas (mcf)," 1,191 "
2017,Onshore,Federal,UT,Salt Lake County,49035,,Oil (bbl)," 1,391 "
2017,Onshore,Federal,UT,San Juan County,49037,,Oil (bbl)," 366,516 "
2017,Onshore,Federal,UT,San Juan County,49037,,Gas (mcf)," 4,380,288 "
2017,Onshore,Federal,UT,Sanpete County,49039,,Oil (bbl)," 79,532 "
2017,Onshore,Federal,UT,Sanpete County,49039,,Gas (mcf)," 742,627 "
2017,Onshore,Federal,UT,Sevier County,49041,,Oil (bbl)," 915,598 "
2017,Onshore,Federal,UT,Sevier County,49041,,Coal (tons)," 5,498,589 "
2017,Onshore,Federal,UT,Summit County,49043,,Oil (bbl)," 26,702 "
2017,Onshore,Federal,UT,Summit County,49043,,Gas (mcf)," 115,736 "
2017,Onshore,Federal,UT,Tooele County,49045,,Salt (tons)," 13,125 "
2017,Onshore,Federal,UT,Tooele County,49045,,Potash (tons)," 20,139 "
2017,Onshore,Federal,UT,Tooele County,49045,,Magnesium Chloride Brine (tons)," 51,310 "
2017,Onshore,Federal,UT,Uintah County,49047,,Gilsonite (tons)," 13,038 "
2017,Onshore,Federal,UT,Uintah County,49047,,Oil (bbl)," 5,190,152 "
2017,Onshore,Federal,UT,Uintah County,49047,,Gas (mcf)," 154,017,897 "
2017,Onshore,Federal,UT,Utah County,49049,,Gas (mcf)," 14,943 "
2017,Onshore,Federal,UT,Washington County,49053,,Gas (mcf)," 3,314 "
2017,Onshore,Federal,VA,Dickenson County,51051,,Gas (mcf)," 129,551 "
2017,Onshore,Federal,VA,Wise County,51195,,Gas (mcf)," 14,805 "
2017,Onshore,Federal,WA,Lewis County,53041,,Coal (tons)," 5,313 "
2017,Onshore,Federal,WV,Mingo County,54059,,Gas (mcf)," 49,034 "
2017,Onshore,Federal,WV,Pendleton County,54071,,Gas (mcf)," 17,660 "
2017,Onshore,Federal,WV,Preston County,54077,,Gas (mcf)," 16,661 "
2017,Onshore,Federal,WV,Randolph County,54083,,Gas (mcf)," 30,750 "
2017,Onshore,Federal,WV,Tucker County,54093,,Gas (mcf)," 23,267 "
2017,Onshore,Federal,WV,Wyoming County,54109,,Gas (mcf), 825 
2017,Onshore,Federal,WY,Albany County,56001,,Oil (bbl)," 17,270 "
2017,Onshore,Federal,WY,Albany County,56001,,Gas (mcf)," 17,328 "
2017,Onshore,Federal,WY,Big Horn County,56003,,Oil (bbl)," 203,164 "
2017,Onshore,Federal,WY,Big Horn County,56003,,Gas (mcf)," 938,358 "
2017,Onshore,Federal,WY,Campbell County,56005,,Oil (bbl)," 8,176,237 "
2017,Onshore,Federal,WY,Campbell County,56005,,Gas (mcf)," 46,694,394 "
2017,Onshore,Federal,WY,Campbell County,56005,,Coal (tons)," 256,644,272 "
2017,Onshore,Federal,WY,Carbon County,56007,,Oil (bbl)," 636,632 "
2017,Onshore,Federal,WY,Carbon County,56007,,Gas (mcf)," 50,047,051 "
2017,Onshore,Federal,WY,Converse County,56009,,Oil (bbl)," 5,329,689 "
2017,Onshore,Federal,WY,Converse County,56009,,Gas (mcf)," 17,188,309 "
2017,Onshore,Federal,WY,Converse County,56009,,Coal (tons)," 21,862,600 "
2017,Onshore,Federal,WY,Crook County,56011,,Gas (mcf)," 21,363 "
2017,Onshore,Federal,WY,Crook County,56011,,Oil (bbl)," 479,836 "
2017,Onshore,Federal,WY,Fremont County,56013,,Oil (bbl)," 909,048 "
2017,Onshore,Federal,WY,Fremont County,56013,,Gas (mcf)," 94,260,267 "
2017,Onshore,Federal,WY,Hot Springs County,56017,,Gas (mcf)," 160,223 "
2017,Onshore,Federal,WY,Hot Springs County,56017,,Oil (bbl)," 1,524,426 "
2017,Onshore,Federal,WY,Johnson County,56019,,Oil (bbl)," 773,295 "
2017,Onshore,Federal,WY,Johnson County,56019,,Gas (mcf)," 76,855,996 "
2017,Onshore,Federal,WY,Laramie County,56021,,Gas (mcf)," 3,743 "
2017,Onshore,Federal,WY,Laramie County,56021,,Oil (bbl)," 13,625 "
2017,Onshore,Federal,WY,Lincoln County,56023,,Oil (bbl)," 187,940 "
2017,Onshore,Federal,WY,Lincoln County,56023,,Coal (tons)," 232,766 "
2017,Onshore,Federal,WY,Lincoln County,56023,,Salt (tons)," 410,000 "
2017,Onshore,Federal,WY,Lincoln County,56023,,Gas (mcf)," 28,258,725 "
2017,Onshore,Federal,WY,Natrona County,56025,,Oil (bbl)," 4,760,252 "
2017,Onshore,Federal,WY,Natrona County,56025,,Gas (mcf)," 13,102,987 "
2017,Onshore,Federal,WY,Niobrara County,56027,,Oil (bbl)," 508,889 "
2017,Onshore,Federal,WY,Niobrara County,56027,,Gas (mcf)," 843,192 "
2017,Onshore,Federal,WY,Park County,56029,,Oil (bbl)," 3,817,378 "
2017,Onshore,Federal,WY,Park County,56029,,Gas (mcf)," 6,152,824 "
2017,Onshore,Federal,WY,Sheridan County,56033,,Oil (bbl)," 7,976 "
2017,Onshore,Federal,WY,Sheridan County,56033,,Gas (mcf)," 639,604 "
2017,Onshore,Federal,WY,Sublette County,56035,,Oil (bbl)," 5,744,980 "
2017,Onshore,Federal,WY,Sublette County,56035,,Gas (mcf)," 915,268,775 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Sulfide (tons)," 10,412 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Sesquicarbonate (tons)," 23,172 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Purge Liquor (tons - equivalent)," 51,475 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bi-Carbonate (tons)," 73,013 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Trona Ore (tons)," 178,132 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Coal (tons)," 2,203,338 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Oil (bbl)," 2,421,010 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Soda Ash (tons)," 3,798,330 "
2017,Onshore,Federal,WY,Sweetwater County,56037,,Gas (mcf)," 115,242,750 "
2017,Onshore,Federal,WY,Uinta County,56041,,Oil (bbl)," 399,342 "
2017,Onshore,Federal,WY,Uinta County,56041,,Gas (mcf)," 37,537,116 "
2017,Onshore,Federal,WY,Washakie County,56043,,Oil (bbl)," 388,596 "
2017,Onshore,Federal,WY,Washakie County,56043,,Gas (mcf)," 510,494 "
2017,Onshore,Federal,WY,Weston County,56045,,Oil (bbl)," 300,203 "
2017,Onshore,Federal,WY,Weston County,56045,,Gas (mcf)," 788,552 "
2017,Onshore,Mixed Exploratory,AR,Scott County,05127,,Gas (mcf)," 8,474 "
2017,Onshore,Mixed Exploratory,AR,Sebastian County,05131,,Gas (mcf)," 2,750 "
2017,Onshore,Mixed Exploratory,CA,Kern County,06029,,Gas (mcf)," 2,161 "
2017,Onshore,Mixed Exploratory,CA,Kern County,06029,,Oil (bbl)," 2,709 "
2017,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Oil (bbl), 250 
2017,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Gas (mcf)," 33,238 "
2017,Onshore,Mixed Exploratory,CO,Gunnison County,08051,,Gas (mcf)," 18,049 "
2017,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Oil (bbl), 37 
2017,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Gas (mcf)," 561,871 "
2017,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Gas (mcf), 83 
2017,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Oil (bbl), 503 
2017,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Oil (bbl)," 6,798 "
2017,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Gas (mcf)," 954,004 "
2017,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Gas (mcf)," 2,906 "
2017,Onshore,Mixed Exploratory,MT,Liberty County,30051,,Oil (bbl)," 7,198 "
2017,Onshore,Mixed Exploratory,MT,Liberty County,30051,,Gas (mcf)," 13,167 "
2017,Onshore,Mixed Exploratory,MT,Phillips County,30071,,Gas (mcf)," 3,785 "
2017,Onshore,Mixed Exploratory,NM,Eddy County,35015,,Oil (bbl)," 4,171,459 "
2017,Onshore,Mixed Exploratory,NM,Eddy County,35015,,Gas (mcf)," 17,907,498 "
2017,Onshore,Mixed Exploratory,NM,Lea County,35025,,Oil (bbl)," 1,521,094 "
2017,Onshore,Mixed Exploratory,NM,Lea County,35025,,Gas (mcf)," 5,691,493 "
2017,Onshore,Mixed Exploratory,NM,Rio Arriba County,35039,,Oil (bbl), 6 
2017,Onshore,Mixed Exploratory,NM,Rio Arriba County,35039,,Gas (mcf)," 17,231 "
2017,Onshore,Mixed Exploratory,NM,San Juan County,35045,,Oil (bbl)," 12,653 "
2017,Onshore,Mixed Exploratory,NM,San Juan County,35045,,Gas (mcf)," 119,404 "
2017,Onshore,Mixed Exploratory,OK,Major County,40093,,Oil (bbl), 130 
2017,Onshore,Mixed Exploratory,OK,Major County,40093,,Gas (mcf)," 4,153 "
2017,Onshore,Mixed Exploratory,TX,Shelby County,48419,,Gas (mcf)," 49,543 "
2017,Onshore,Mixed Exploratory,UT,Uintah County,49047,,Oil (bbl)," 9,616 "
2017,Onshore,Mixed Exploratory,UT,Uintah County,49047,,Gas (mcf)," 31,794 "
2017,Onshore,Mixed Exploratory,WY,Big Horn County,56003,,Gas (mcf)," 186,699 "
2017,Onshore,Mixed Exploratory,WY,Big Horn County,56003,,Oil (bbl)," 428,653 "
2017,Onshore,Mixed Exploratory,WY,Campbell County,56005,,Gas (mcf)," 38,630 "
2017,Onshore,Mixed Exploratory,WY,Carbon County,56007,,Oil (bbl)," 2,034 "
2017,Onshore,Mixed Exploratory,WY,Carbon County,56007,,Gas (mcf)," 166,067 "
2017,Onshore,Mixed Exploratory,WY,Converse County,56009,,Oil (bbl)," 137,886 "
2017,Onshore,Mixed Exploratory,WY,Converse County,56009,,Gas (mcf)," 321,595 "
2017,Onshore,Mixed Exploratory,WY,Crook County,56011,,Oil (bbl)," 4,110 "
2017,Onshore,Mixed Exploratory,WY,Fremont County,56013,,Oil (bbl), 950 
2017,Onshore,Mixed Exploratory,WY,Johnson County,56019,,Gas (mcf)," 13,590 "
2017,Onshore,Mixed Exploratory,WY,Johnson County,56019,,Oil (bbl)," 32,386 "
2017,Onshore,Mixed Exploratory,WY,Lincoln County,56023,,Oil (bbl)," 1,774 "
2017,Onshore,Mixed Exploratory,WY,Lincoln County,56023,,Gas (mcf)," 225,772 "
2017,Onshore,Mixed Exploratory,WY,Niobrara County,56027,,Oil (bbl), 1 
2017,Onshore,Mixed Exploratory,WY,Niobrara County,56027,,Gas (mcf), 6 
2017,Onshore,Mixed Exploratory,WY,Park County,56029,,Gas (mcf)," 187,997 "
2017,Onshore,Mixed Exploratory,WY,Park County,56029,,Oil (bbl)," 428,653 "
2017,Onshore,Mixed Exploratory,WY,Sweetwater County,56037,,Oil (bbl)," 1,307 "
2017,Onshore,Mixed Exploratory,WY,Sweetwater County,56037,,Gas (mcf)," 390,591 "
2017,Onshore,Native American,,,,,Coal (tons)," 14,013,050 "
2017,Onshore,Native American,,,,,Gas (mcf)," 317,551,689 "
2017,Onshore,Native American,,,,,"Geothermal - Electrical Generation, Kilowatt Hours"," 1,559,443 "
2017,Onshore,Native American,,,,,Gypsum (tons)," 429,495 "
2017,Onshore,Native American,,,,,Humate (tons)," 21,111 "
2017,Onshore,Native American,,,,,Oil (bbl)," 67,409,609 "
2017,Onshore,Native American,,,,,Sand/Gravel (tons)," 968,237 "
2017,Onshore,Native American,,,,,Sand/Gravel-Cubic Yards (cyd)," 5,876 "
2018,Offshore,Federal,,,,Offshore Alaska,Oil (bbl)," 495,854 "
2018,Offshore,Federal,,,,Offshore Alaska,Gas (mcf)," 24,917,525 "
2018,Offshore,Federal,,,,Offshore Gulf,Oil (bbl)," 615,467,741 "
2018,Offshore,Federal,,,,Offshore Gulf,Gas (mcf)," 963,728,578 "
2018,Offshore,Federal,,,,Offshore Pacific,Gas (mcf)," 3,568,672 "
2018,Offshore,Federal,,,,Offshore Pacific,Oil (bbl)," 5,100,015 "
2018,Onshore,Federal,AK,Kenai Peninsula Borough,02122,,Oil (bbl)," 595,499 "
2018,Onshore,Federal,AK,Kenai Peninsula Borough,02122,,Gas (mcf)," 14,720,033 "
2018,Onshore,Federal,AK,North Slope Borough,02185,,Gas (mcf)," 257,435 "
2018,Onshore,Federal,AK,North Slope Borough,02185,,Oil (bbl)," 398,218 "
2018,Onshore,Federal,AL,Baldwin County,01003,,Oil (bbl), 18 
2018,Onshore,Federal,AL,Baldwin County,01003,,Gas (mcf)," 43,082 "
