Month,Calendar Year,Land Class,Land Category,Revenue Type,Commodity, Revenue ,,
June,2017,Federal,Onshore,Rents,Sodium, $(634.77),,
June,2017,Federal,Onshore,Royalties,Coal," $46,477,446.36 ",,
June,2017,Federal,Onshore,Royalties,Gas," $59,187,265.01 ",,
June,2017,Federal,Onshore,Royalties,NGL," $6,883,921.30 ",,
June,2017,Federal,Onshore,Royalties,Oil," $81,052,312.05 ",,
June,2017,Federal,Onshore,Royalties,Other Products," $11,561,935.77 ",,
June,2017,Federal,,Civil Penalties,," $374,978.78 ",,
June,2017,Federal,,Other Revenues,," $28,712.53 ",,
June,2017,Native American,Onshore,Other Revenues,Coal," $73,729.60 ",,
June,2017,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
June,2017,Native American,Onshore,Other Revenues,Gas," $6,738.99 ",,
June,2017,Native American,Onshore,Other Revenues,Limestone," $4,527.11 ",,
June,2017,Native American,Onshore,Other Revenues,NGL, $(16.39),,
June,2017,Native American,Onshore,Other Revenues,Oil," $(6,059.71)",,
June,2017,Native American,Onshore,Other Revenues,Oil & Gas," $2,006,830.04 ",,
June,2017,Native American,Onshore,Other Revenues,Phosphate," $1,200.00 ",,
June,2017,Native American,Onshore,Rents,Coal," $40,000.00 ",,
June,2017,Native American,Onshore,Rents,Copper," $4,180.00 ",,
June,2017,Native American,Onshore,Rents,Oil & Gas," $120,473.30 ",,
June,2017,Native American,Onshore,Rents,Phosphate, $200.00 ,,
June,2017,Native American,Onshore,Royalties,Coal," $4,441,504.56 ",,
June,2017,Native American,Onshore,Royalties,Gas," $8,658,931.67 ",,
June,2017,Native American,Onshore,Royalties,Mining-Unspecified," $7,800.00 ",,
June,2017,Native American,Onshore,Royalties,NGL," $836,207.03 ",,
June,2017,Native American,Onshore,Royalties,Oil," $32,412,678.52 ",,
June,2017,Native American,Onshore,Royalties,Other Products," $2,249.26 ",,
July,2017,Federal,Offshore,Bonus,Oil & Gas," $235,056,345.00 ",,
July,2017,Federal,Offshore,Inspection Fees,," $1,292,441.33 ",,
July,2017,Federal,Offshore,Other Revenues,Gas," $11,361.23 ",,
July,2017,Federal,Offshore,Other Revenues,NGL," $(17,212.05)",,
July,2017,Federal,Offshore,Other Revenues,Oil," $192,209.82 ",,
July,2017,Federal,Offshore,Other Revenues,Oil & Gas," $(2,094,733.99)",,
July,2017,Federal,Offshore,Rents,Oil & Gas," $16,147,227.18 ",,
July,2017,Federal,Offshore,Royalties,Gas," $22,767,665.06 ",,
July,2017,Federal,Offshore,Royalties,NGL," $8,174,118.16 ",,
July,2017,Federal,Offshore,Royalties,Oil," $214,056,812.28 ",,
July,2017,Federal,Onshore,Bonus,Coal," $112,300.44 ",,
July,2017,Federal,Onshore,Bonus,Oil & Gas," $2,890,000.00 ",,
July,2017,Federal,Onshore,Other Revenues,Coal," $131,461.58 ",,
July,2017,Federal,Onshore,Other Revenues,Geothermal," $21,060.34 ",,
July,2017,Federal,Onshore,Other Revenues,Gilsonite," $1,518.00 ",,
July,2017,Federal,Onshore,Other Revenues,Hardrock," $5,470.50 ",,
July,2017,Federal,Onshore,Other Revenues,NGL, $(70.96),,
July,2017,Federal,Onshore,Other Revenues,Oil," $(3,456.61)",,
July,2017,Federal,Onshore,Other Revenues,Oil & Gas," $6,198,841.26 ",,
July,2017,Federal,Onshore,Other Revenues,Phosphate," $6,066.00 ",,
July,2017,Federal,Onshore,Other Revenues,Potassium, $(772.81),,
July,2017,Federal,Onshore,Other Revenues,Sodium, $145.33 ,,
July,2017,Federal,Onshore,Rents,Coal," $76,082.38 ",,
July,2017,Federal,Onshore,Rents,Geothermal," $111,372.02 ",,
July,2017,Federal,Onshore,Rents,Gilsonite, $259.00 ,,
July,2017,Federal,Onshore,Rents,Hardrock," $(5,087.00)",,
July,2017,Federal,Onshore,Rents,Oil & Gas," $1,249,478.08 ",,
July,2017,Federal,Onshore,Rents,Phosphate, $(782.00),,
July,2017,Federal,Onshore,Rents,Sodium, $582.49 ,,
July,2017,Federal,Onshore,Royalties,Coal," $41,152,806.07 ",,
July,2017,Federal,Onshore,Royalties,Gas," $61,759,382.59 ",,
July,2017,Federal,Onshore,Royalties,NGL," $16,910,492.83 ",,
July,2017,Federal,Onshore,Royalties,Oil," $80,343,037.91 ",,
July,2017,Federal,Onshore,Royalties,Other Products," $10,859,396.56 ",,
July,2017,Federal,,Civil Penalties,," $172,030.55 ",,
July,2017,Federal,,Other Revenues,," $7,521.58 ",,
July,2017,Native American,Onshore,Other Revenues,Coal," $461,517.04 ",,
July,2017,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
July,2017,Native American,Onshore,Other Revenues,Gas," $(1,333.92)",,
July,2017,Native American,Onshore,Other Revenues,Gypsum," $(94,659.18)",,
July,2017,Native American,Onshore,Other Revenues,Limestone," $4,527.11 ",,
July,2017,Native American,Onshore,Other Revenues,NGL, $(726.80),,
July,2017,Native American,Onshore,Other Revenues,Oil," $(8,397.29)",,
July,2017,Native American,Onshore,Other Revenues,Oil & Gas," $2,077,255.11 ",,
July,2017,Native American,Onshore,Other Revenues,Sand & Gravel," $242,969.00 ",,
July,2017,Native American,Onshore,Rents,Coal," $49,716.00 ",,
July,2017,Native American,Onshore,Rents,Oil & Gas," $120,412.55 ",,
July,2017,Native American,Onshore,Rents,Sand & Gravel," $1,921.12 ",,
July,2017,Native American,Onshore,Royalties,Coal," $2,196,482.11 ",,
July,2017,Native American,Onshore,Royalties,Gas," $14,507,092.36 ",,
July,2017,Native American,Onshore,Royalties,Mining-Unspecified," $12,755.00 ",,
July,2017,Native American,Onshore,Royalties,NGL," $(442,702.57)",,
July,2017,Native American,Onshore,Royalties,Oil," $36,974,840.72 ",,
July,2017,Native American,Onshore,Royalties,Other Products," $131,069.41 ",,
August,2017,Federal,Offshore,Inspection Fees,," $1,309,043.02 ",,
August,2017,Federal,Offshore,Other Revenues,Gas," $38,879.62 ",,
August,2017,Federal,Offshore,Other Revenues,NGL, $848.01 ,,
August,2017,Federal,Offshore,Other Revenues,Oil," $(1,440,258.68)",,
August,2017,Federal,Offshore,Other Revenues,Oil & Gas," $572,377.99 ",,
August,2017,Federal,Offshore,Rents,Oil & Gas," $3,050,057.99 ",,
August,2017,Federal,Offshore,Royalties,Gas," $15,914,856.30 ",,
August,2017,Federal,Offshore,Royalties,NGL," $6,006,495.77 ",,
August,2017,Federal,Offshore,Royalties,Oil," $199,040,658.42 ",,
August,2017,Federal,Onshore,Bonus,Coal," $4,591,083.20 ",,
August,2017,Federal,Onshore,Bonus,Oil & Gas," $1,576,397.00 ",,
August,2017,Federal,Onshore,Other Revenues,Coal," $28,200.75 ",,
August,2017,Federal,Onshore,Other Revenues,Geothermal, $405.18 ,,
August,2017,Federal,Onshore,Other Revenues,Gilsonite, $(81.00),,
August,2017,Federal,Onshore,Other Revenues,Hardrock," $1,050.00 ",,
August,2017,Federal,Onshore,Other Revenues,Oil," $(1,182.93)",,
August,2017,Federal,Onshore,Other Revenues,Oil & Gas," $2,224,367.93 ",,
August,2017,Federal,Onshore,Other Revenues,Phosphate," $13,797.00 ",,
August,2017,Federal,Onshore,Other Revenues,Potassium," $5,305.44 ",,
August,2017,Federal,Onshore,Other Revenues,Sodium, $582.65 ,,
August,2017,Federal,Onshore,Rents,Coal," $136,173.94 ",,
August,2017,Federal,Onshore,Rents,Geothermal," $212,976.37 ",,
August,2017,Federal,Onshore,Rents,Gilsonite, $(22.50),,
August,2017,Federal,Onshore,Rents,Hardrock," $(2,724.00)",,
August,2017,Federal,Onshore,Rents,Oil & Gas," $2,237,502.15 ",,
August,2017,Federal,Onshore,Rents,Phosphate," $3,253.00 ",,
August,2017,Federal,Onshore,Rents,Sodium, $3.28 ,,
August,2017,Federal,Onshore,Royalties,Coal," $55,065,149.04 ",,
August,2017,Federal,Onshore,Royalties,Gas," $45,627,218.19 ",,
August,2017,Federal,Onshore,Royalties,NGL," $14,469,970.75 ",,
August,2017,Federal,Onshore,Royalties,Oil," $69,959,602.67 ",,
August,2017,Federal,Onshore,Royalties,Other Products," $11,316,761.99 ",,
August,2017,Federal,,Civil Penalties,," $188,884.83 ",,
August,2017,Federal,,Other Revenues,," $24,390.36 ",,
August,2017,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
August,2017,Native American,Onshore,Other Revenues,Gas, $(299.88),,
August,2017,Native American,Onshore,Other Revenues,Gypsum," $(50,594.46)",,
August,2017,Native American,Onshore,Other Revenues,Limestone," $4,527.11 ",,
August,2017,Native American,Onshore,Other Revenues,NGL, $(12.87),,
August,2017,Native American,Onshore,Other Revenues,Oil," $(5,803.93)",,
August,2017,Native American,Onshore,Other Revenues,Oil & Gas," $2,355,409.07 ",,
August,2017,Native American,Onshore,Other Revenues,Sand & Gravel," $(932,762.58)",,
August,2017,Native American,Onshore,Rents,Coal," $(40,000.00)",,
August,2017,Native American,Onshore,Rents,Copper," $311,372.19 ",,
August,2017,Native American,Onshore,Rents,Oil & Gas," $122,497.69 ",,
August,2017,Native American,Onshore,Royalties,Coal," $7,634,276.18 ",,
August,2017,Native American,Onshore,Royalties,Gas," $7,670,936.65 ",,
August,2017,Native American,Onshore,Royalties,Mining-Unspecified," $3,620.00 ",,
August,2017,Native American,Onshore,Royalties,NGL," $1,479,588.98 ",,
August,2017,Native American,Onshore,Royalties,Oil," $46,152,978.52 ",,
August,2017,Native American,Onshore,Royalties,Other Products," $423,724.93 ",,
September,2017,Federal,Offshore,Inspection Fees,," $998,100.00 ",,
September,2017,Federal,Offshore,Other Revenues,Gas," $9,854.29 ",,
September,2017,Federal,Offshore,Other Revenues,NGL," $(33,477.07)",,
September,2017,Federal,Offshore,Other Revenues,Oil," $478,185.03 ",,
September,2017,Federal,Offshore,Other Revenues,Oil & Gas," $530,318.02 ",,
September,2017,Federal,Offshore,Rents,Oil & Gas," $2,420,927.67 ",,
September,2017,Federal,Offshore,Rents,Wind," $201,756.00 ",,
September,2017,Federal,Offshore,Royalties,Gas," $22,878,808.70 ",,
September,2017,Federal,Offshore,Royalties,NGL," $5,176,555.80 ",,
September,2017,Federal,Offshore,Royalties,Oil," $251,749,551.85 ",,
September,2017,Federal,Onshore,Bonus,Coal," $1,541.68 ",,
September,2017,Federal,Onshore,Bonus,Oil & Gas," $5,810,945.00 ",,
September,2017,Federal,Onshore,Other Revenues,Clay, $-   ,,
September,2017,Federal,Onshore,Other Revenues,Coal," $17,900.02 ",,
September,2017,Federal,Onshore,Other Revenues,Geothermal," $88,028.74 ",,
September,2017,Federal,Onshore,Other Revenues,Gilsonite, $120.00 ,,
September,2017,Federal,Onshore,Other Revenues,Hardrock," $(2,478.36)",,
September,2017,Federal,Onshore,Other Revenues,NGL, $(340.69),,
September,2017,Federal,Onshore,Other Revenues,Oil," $30,165.84 ",,
September,2017,Federal,Onshore,Other Revenues,Oil & Gas," $2,204,946.77 ",,
September,2017,Federal,Onshore,Other Revenues,Phosphate," $44,943.00 ",,
September,2017,Federal,Onshore,Other Revenues,Potassium, $(869.78),,
September,2017,Federal,Onshore,Other Revenues,Sodium, $585.93 ,,
September,2017,Federal,Onshore,Rents,Clay, $(154.00),,
September,2017,Federal,Onshore,Rents,Coal," $76,164.70 ",,
September,2017,Federal,Onshore,Rents,Geothermal," $268,298.06 ",,
September,2017,Federal,Onshore,Rents,Gilsonite, $20.00 ,,
September,2017,Federal,Onshore,Rents,Hardrock, $(905.52),,
September,2017,Federal,Onshore,Rents,Oil & Gas," $1,323,611.53 ",,
September,2017,Federal,Onshore,Rents,Phosphate," $12,054.00 ",,
September,2017,Federal,Onshore,Royalties,Coal," $49,345,720.38 ",,
September,2017,Federal,Onshore,Royalties,Gas," $48,111,565.19 ",,
September,2017,Federal,Onshore,Royalties,NGL," $10,691,788.25 ",,
September,2017,Federal,Onshore,Royalties,Oil," $88,445,213.53 ",,
September,2017,Federal,Onshore,Royalties,Other Products," $10,759,668.09 ",,
September,2017,Federal,,Civil Penalties,," $713,552.00 ",,
September,2017,Federal,,Other Revenues,," $14,491.92 ",,
September,2017,Native American,Onshore,Bonus,Coal, $-   ,,
September,2017,Native American,Onshore,Other Revenues,Coal, $-   ,,
September,2017,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
September,2017,Native American,Onshore,Other Revenues,Gas, $(734.29),,
September,2017,Native American,Onshore,Other Revenues,Gypsum," $(53,904.90)",,
September,2017,Native American,Onshore,Other Revenues,Limestone," $4,527.11 ",,
September,2017,Native American,Onshore,Other Revenues,NGL, $(13.57),,
September,2017,Native American,Onshore,Other Revenues,Oil," $(5,404.83)",,
September,2017,Native American,Onshore,Other Revenues,Oil & Gas," $4,064,210.05 ",,
September,2017,Native American,Onshore,Other Revenues,Sand & Gravel, $-   ,,
September,2017,Native American,Onshore,Rents,Coal," $47,363.20 ",,
September,2017,Native American,Onshore,Rents,Oil & Gas," $186,143.23 ",,
September,2017,Native American,Onshore,Royalties,Coal," $7,027,635.09 ",,
September,2017,Native American,Onshore,Royalties,Gas," $7,165,510.30 ",,
September,2017,Native American,Onshore,Royalties,Mining-Unspecified," $9,975.00 ",,
September,2017,Native American,Onshore,Royalties,NGL," $1,084,583.43 ",,
September,2017,Native American,Onshore,Royalties,Oil," $23,991,707.41 ",,
September,2017,Native American,Onshore,Royalties,Other Products," $79,072.05 ",,
October,2017,Federal,Offshore,Bonus,Oil & Gas," $5,547,671.00 ",,
October,2017,Federal,Offshore,Inspection Fees,," $1,670,283.32 ",,
October,2017,Federal,Offshore,Other Revenues,Gas," $8,803.36 ",,
October,2017,Federal,Offshore,Other Revenues,NGL," $(69,500.82)",,
October,2017,Federal,Offshore,Other Revenues,Oil," $448,844.53 ",,
October,2017,Federal,Offshore,Other Revenues,Oil & Gas," $1,496,953.92 ",,
October,2017,Federal,Offshore,Rents,Oil & Gas," $10,388,190.72 ",,
October,2017,Federal,Offshore,Rents,Wind," $292,494.00 ",,
October,2017,Federal,Offshore,Royalties,Gas," $11,805,277.41 ",,
October,2017,Federal,Offshore,Royalties,NGL," $5,608,672.81 ",,
October,2017,Federal,Offshore,Royalties,Oil," $142,155,744.80 ",,
October,2017,Federal,Onshore,Bonus,Coal," $8,827.40 ",,
October,2017,Federal,Onshore,Bonus,Oil & Gas, $80.00 ,,
October,2017,Federal,Onshore,Bonus,Sodium," $975,000.00 ",,
October,2017,Federal,Onshore,Other Revenues,Coal," $8,162.73 ",,
October,2017,Federal,Onshore,Other Revenues,Geothermal," $2,239.94 ",,
October,2017,Federal,Onshore,Other Revenues,Gilsonite," $3,081.00 ",,
October,2017,Federal,Onshore,Other Revenues,Hardrock," $3,594.34 ",,
October,2017,Federal,Onshore,Other Revenues,NGL, $28.44 ,,
October,2017,Federal,Onshore,Other Revenues,Oil," $(2,630.92)",,
October,2017,Federal,Onshore,Other Revenues,Oil & Gas," $3,772,223.73 ",,
October,2017,Federal,Onshore,Other Revenues,Phosphate, $(390.81),,
October,2017,Federal,Onshore,Other Revenues,Potassium, $(580.07),,
October,2017,Federal,Onshore,Other Revenues,Sodium, $585.93 ,,
October,2017,Federal,Onshore,Rents,Coal," $66,339.00 ",,
October,2017,Federal,Onshore,Rents,Geothermal," $130,725.06 ",,
October,2017,Federal,Onshore,Rents,Gilsonite, $513.50 ,,
October,2017,Federal,Onshore,Rents,Hardrock," $(1,076.80)",,
October,2017,Federal,Onshore,Rents,Oil & Gas," $1,301,068.20 ",,
October,2017,Federal,Onshore,Rents,Phosphate," $(10,471.00)",,
October,2017,Federal,Onshore,Rents,Potassium, $-   ,,
October,2017,Federal,Onshore,Rents,Sodium," $(10,497.00)",,
October,2017,Federal,Onshore,Royalties,Coal," $41,954,089.01 ",,
October,2017,Federal,Onshore,Royalties,Gas," $58,355,646.27 ",,
October,2017,Federal,Onshore,Royalties,NGL," $7,753,213.04 ",,
October,2017,Federal,Onshore,Royalties,Oil," $68,116,959.37 ",,
October,2017,Federal,Onshore,Royalties,Other Products," $10,888,079.47 ",,
October,2017,Federal,,Civil Penalties,," $213,459.48 ",,
October,2017,Federal,,Other Revenues,," $14,093.36 ",,
October,2017,Native American,Onshore,Bonus,Coal," $1,000,000.00 ",,
October,2017,Native American,Onshore,Other Revenues,Coal," $1,000,223.97 ",,
October,2017,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
October,2017,Native American,Onshore,Other Revenues,Gas, $(125.68),,
October,2017,Native American,Onshore,Other Revenues,Gypsum," $(53,677.05)",,
October,2017,Native American,Onshore,Other Revenues,Limestone," $4,527.11 ",,
October,2017,Native American,Onshore,Other Revenues,NGL, $(27.69),,
October,2017,Native American,Onshore,Other Revenues,Oil," $(8,469.03)",,
October,2017,Native American,Onshore,Other Revenues,Oil & Gas," $1,989,601.87 ",,
October,2017,Native American,Onshore,Other Revenues,Sand & Gravel," $105,063.47 ",,
October,2017,Native American,Onshore,Rents,Coal," $(34,285.97)",,
October,2017,Native American,Onshore,Rents,Oil & Gas," $428,805.40 ",,
October,2017,Native American,Onshore,Royalties,Coal," $4,829,272.36 ",,
October,2017,Native American,Onshore,Royalties,Gas," $7,816,322.10 ",,
October,2017,Native American,Onshore,Royalties,Mining-Unspecified," $11,095.00 ",,
October,2017,Native American,Onshore,Royalties,NGL," $1,302,349.85 ",,
October,2017,Native American,Onshore,Royalties,Oil," $45,436,469.22 ",,
October,2017,Native American,Onshore,Royalties,Other Products," $35,689.24 ",,
November,2017,Federal,Offshore,Bonus,Oil & Gas," $38,839,111.00 ",,
November,2017,Federal,Offshore,Inspection Fees,," $64,141.66 ",,
November,2017,Federal,Offshore,Other Revenues,Gas," $(6,456.98)",,
November,2017,Federal,Offshore,Other Revenues,NGL," $8,910.09 ",,
November,2017,Federal,Offshore,Other Revenues,Oil," $(185,003.02)",,
November,2017,Federal,Offshore,Other Revenues,Oil & Gas," $(797,675.45)",,
November,2017,Federal,Offshore,Rents,Oil & Gas," $9,797,975.72 ",,
November,2017,Federal,Offshore,Rents,Wind," $367,215.00 ",,
November,2017,Federal,Offshore,Royalties,Gas," $31,440,633.33 ",,
November,2017,Federal,Offshore,Royalties,NGL," $11,496,371.76 ",,
November,2017,Federal,Offshore,Royalties,Oil," $372,028,633.80 ",,
November,2017,Federal,Onshore,Bonus,Coal," $5,986.40 ",,
November,2017,Federal,Onshore,Bonus,Oil & Gas," $4,028,027.00 ",,
November,2017,Federal,Onshore,Other Revenues,Clay, $462.00 ,,
November,2017,Federal,Onshore,Other Revenues,Coal," $12,206.54 ",,
November,2017,Federal,Onshore,Other Revenues,Geothermal," $5,736.00 ",,
November,2017,Federal,Onshore,Other Revenues,Gilsonite," $2,394.00 ",,
November,2017,Federal,Onshore,Other Revenues,Hardrock," $(1,340.72)",,
November,2017,Federal,Onshore,Other Revenues,Oil," $64,095.05 ",,
November,2017,Federal,Onshore,Other Revenues,Oil & Gas," $8,283,424.59 ",,
November,2017,Federal,Onshore,Other Revenues,Phosphate," $13,290.80 ",,
November,2017,Federal,Onshore,Other Revenues,Potassium," $(40,150.34)",,
November,2017,Federal,Onshore,Other Revenues,Sodium, $508.34 ,,
November,2017,Federal,Onshore,Rents,Clay, $154.00 ,,
November,2017,Federal,Onshore,Rents,Coal," $284,591.64 ",,
November,2017,Federal,Onshore,Rents,Geothermal," $194,225.06 ",,
November,2017,Federal,Onshore,Rents,Gilsonite, $409.00 ,,
November,2017,Federal,Onshore,Rents,Hardrock," $(1,092.14)",,
November,2017,Federal,Onshore,Rents,Oil & Gas," $1,213,373.08 ",,
November,2017,Federal,Onshore,Rents,Phosphate," $(2,065.00)",,
November,2017,Federal,Onshore,Royalties,Coal," $44,014,768.68 ",,
November,2017,Federal,Onshore,Royalties,Gas," $66,054,864.76 ",,
November,2017,Federal,Onshore,Royalties,NGL," $12,197,039.68 ",,
November,2017,Federal,Onshore,Royalties,Oil," $106,585,570.49 ",,
November,2017,Federal,Onshore,Royalties,Other Products," $11,624,831.14 ",,
November,2017,Federal,,Civil Penalties,," $82,500.00 ",,
