Region	FIPS	Product	Year	Production Volume
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2007	2858481.49
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2008	3114139.31
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2009	3092971.66
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2010	3012894.42
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2011	3216374.91
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2012	2569342.64
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2013	3064558.64
NV	32011	Geothermal - Electrical Generation, Kilowatt Hours	2014	3010668.39
NV	32011	Oil (bbl)	2005	45369
NV	32011	Oil (bbl)	2006	41492
NV	32011	Oil (bbl)	2007	39478
NV	32011	Oil (bbl)	2008	43600
NV	32011	Oil (bbl)	2009	77730
NV	32011	Oil (bbl)	2010	57260
NV	32011	Oil (bbl)	2011	43198
NV	32011	Oil (bbl)	2012	38004
NV	32011	Oil (bbl)	2013	40392
NV	32011	Oil (bbl)	2014	32218
NV	32013	Geothermal - Electrical Generation, Kilowatt Hours	2009	25011927.21
NV	32013	Geothermal - Electrical Generation, Kilowatt Hours	2010	104166409.2
NV	32013	Geothermal - Electrical Generation, Kilowatt Hours	2011	108388143.5
NV	32013	Geothermal - Electrical Generation, Kilowatt Hours	2012	100055016.9
NV	32013	Geothermal - Electrical Generation, Kilowatt Hours	2013	91901653.26
NV	32013	Geothermal - Electrical Generation, Kilowatt Hours	2014	85422511.08
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2005	39966452.72
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2006	12898466.46
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2007	7195669.9
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2008	51332540.47
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2009	50983619.31
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2010	49663650.95
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2011	57045990.09
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2012	218670408.2
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2013	336324945.7
NV	32015	Geothermal - Electrical Generation, Kilowatt Hours	2014	331291677.9
NV	32019	Geothermal - Electrical Generation, Kilowatt Hours	2013	1698.3
NV	32019	Geothermal - Electrical Generation, Kilowatt Hours	2014	11135.08
NV	32021	Geothermal - Electrical Generation, Kilowatt Hours	2013	19609001
NV	32021	Geothermal - Electrical Generation, Kilowatt Hours	2014	150459000
NV	32023	Gas (mcf)	2005	5281
NV	32023	Gas (mcf)	2006	4999
NV	32023	Gas (mcf)	2007	4573
NV	32023	Gas (mcf)	2008	4227
NV	32023	Gas (mcf)	2009	4440
NV	32023	Gas (mcf)	2010	4010
NV	32023	Gas (mcf)	2011	3836
NV	32023	Gas (mcf)	2012	3631
NV	32023	Gas (mcf)	2013	3422
NV	32023	Gas (mcf)	2014	3341
NV	32023	Oil (bbl)	2005	398777
NV	32023	Oil (bbl)	2006	381377
NV	32023	Oil (bbl)	2007	365676
NV	32023	Oil (bbl)	2008	391854
NV	32023	Oil (bbl)	2009	376792
NV	32023	Oil (bbl)	2010	370267
NV	32023	Oil (bbl)	2011	361976
NV	32023	Oil (bbl)	2012	318293
NV	32023	Oil (bbl)	2013	290417
NV	32023	Oil (bbl)	2014	276842
NV	32027	Geothermal - Electrical Generation, Kilowatt Hours	2011	41560598.42
NV	32027	Geothermal - Electrical Generation, Kilowatt Hours	2012	50923704.9
NV	32027	Geothermal - Electrical Generation, Kilowatt Hours	2013	68110796.97
NV	32027	Geothermal - Electrical Generation, Kilowatt Hours	2014	70194551.04
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2005	57381624
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2006	54503974.25
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2007	53715490.76
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2008	65982190
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2009	79796674
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2010	98063398.66
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2011	82495841.63
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2012	86077886.42
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2013	107973151.9
NV	32031	Geothermal - Electrical Generation, Kilowatt Hours	2014	100069643.9
NY	36013	Gas (mcf)	2005	11258.45
NY	36013	Gas (mcf)	2006	7639.42
NY	36013	Gas (mcf)	2007	6883.39
NY	36013	Gas (mcf)	2008	4909.44
NY	36013	Gas (mcf)	2009	8130.48
NY	36013	Gas (mcf)	2010	8478.47
NY	36013	Gas (mcf)	2011	8881.96
NY	36013	Gas (mcf)	2012	12420.53
NY	36013	Gas (mcf)	2013	10815.76
NY	36013	Gas (mcf)	2014	7919.32
NY	36099	Gas (mcf)	2005	5919.63
NY	36099	Gas (mcf)	2006	5388.85
NY	36099	Gas (mcf)	2007	5185.05
NY	36099	Gas (mcf)	2008	5619.92
NY	36099	Gas (mcf)	2009	5262.21
NY	36099	Gas (mcf)	2010	3784.23
NY	36099	Gas (mcf)	2011	3951.01
NY	36099	Gas (mcf)	2012	3126.17
NY	36099	Gas (mcf)	2013	3066.18
NY	36099	Gas (mcf)	2014	3039.7
NY	36101	Gas (mcf)	2005	1000.2
NY	36101	Gas (mcf)	2006	479.27
NY	36101	Gas (mcf)	2007	622.2
NY	36101	Gas (mcf)	2008	633.25
NY	36101	Gas (mcf)	2009	397.59
NY	36101	Gas (mcf)	2010	279.52
NY	36101	Gas (mcf)	2011	234.13
NY	36101	Gas (mcf)	2012	95.65
Offshore Alaska	(blank)	Gas (mcf)	2005	25218516.42
Offshore Alaska	(blank)	Gas (mcf)	2006	25229357.44
Offshore Alaska	(blank)	Gas (mcf)	2007	26817788.22
Offshore Alaska	(blank)	Gas (mcf)	2008	32926351.37
Offshore Alaska	(blank)	Gas (mcf)	2009	30708137.44
Offshore Alaska	(blank)	Gas (mcf)	2010	30919154.08
Offshore Alaska	(blank)	Gas (mcf)	2011	34305968.49
Offshore Alaska	(blank)	Gas (mcf)	2012	23913986.35
Offshore Alaska	(blank)	Gas (mcf)	2013	31750054.55
Offshore Alaska	(blank)	Gas (mcf)	2014	34766100.56
Offshore Alaska	(blank)	Oil (bbl)	2005	4000050.9
Offshore Alaska	(blank)	Oil (bbl)	2006	3367688.91
Offshore Alaska	(blank)	Oil (bbl)	2007	2475709.25
Offshore Alaska	(blank)	Oil (bbl)	2008	2985742.13
Offshore Alaska	(blank)	Oil (bbl)	2009	1872793.49
Offshore Alaska	(blank)	Oil (bbl)	2010	1383388.49
Offshore Alaska	(blank)	Oil (bbl)	2011	1154070.32
Offshore Alaska	(blank)	Oil (bbl)	2012	695586.86
Offshore Alaska	(blank)	Oil (bbl)	2013	752689.95
Offshore Alaska	(blank)	Oil (bbl)	2014	740073.44
Offshore Gulf	(blank)	Gas (mcf)	2005	3153662713
Offshore Gulf	(blank)	Gas (mcf)	2006	2921271143
Offshore Gulf	(blank)	Gas (mcf)	2007	2813193096
Offshore Gulf	(blank)	Gas (mcf)	2008	2330333631
Offshore Gulf	(blank)	Gas (mcf)	2009	2450685347
Offshore Gulf	(blank)	Gas (mcf)	2010	2250045081
Offshore Gulf	(blank)	Gas (mcf)	2011	1826116735
Offshore Gulf	(blank)	Gas (mcf)	2012	1534777801
Offshore Gulf	(blank)	Gas (mcf)	2013	1327284618
Offshore Gulf	(blank)	Gas (mcf)	2014	1276235649
Offshore Gulf	(blank)	Oil (bbl)	2005	466800584.3
Offshore Gulf	(blank)	Oil (bbl)	2006	471814983.2
Offshore Gulf	(blank)	Oil (bbl)	2007	467914463.1
Offshore Gulf	(blank)	Oil (bbl)	2008	423340090.8
Offshore Gulf	(blank)	Oil (bbl)	2009	570211541.2
Offshore Gulf	(blank)	Oil (bbl)	2010	566580952.3
Offshore Gulf	(blank)	Oil (bbl)	2011	481675326.3
Offshore Gulf	(blank)	Oil (bbl)	2012	464522816.3
Offshore Gulf	(blank)	Oil (bbl)	2013	458890599.9
Offshore Gulf	(blank)	Oil (bbl)	2014	510277926.7
Offshore Gulf	(blank)	Salt (tons)	2005	0
Offshore Gulf	(blank)	Salt (tons)	2006	0
Offshore Gulf	(blank)	Salt (tons)	2007	0
Offshore Gulf	(blank)	Salt (tons)	2008	0
Offshore Gulf	(blank)	Salt (tons)	2009	0
Offshore Gulf	(blank)	Salt (tons)	2010	0
Offshore Gulf	(blank)	Salt (tons)	2011	0
Offshore Gulf	(blank)	Salt (tons)	2012	0
Offshore Gulf	(blank)	Salt (tons)	2013	0
Offshore Gulf	(blank)	Salt (tons)	2014	0
Offshore Pacific	(blank)	Gas (mcf)	2005	54185608
Offshore Pacific	(blank)	Gas (mcf)	2006	47153866
Offshore Pacific	(blank)	Gas (mcf)	2007	45563230
Offshore Pacific	(blank)	Gas (mcf)	2008	46906273
Offshore Pacific	(blank)	Gas (mcf)	2009	41233098
Offshore Pacific	(blank)	Gas (mcf)	2010	41257256
Offshore Pacific	(blank)	Gas (mcf)	2011	36596806
Offshore Pacific	(blank)	Gas (mcf)	2012	27267648
Offshore Pacific	(blank)	Gas (mcf)	2013	27494558
Offshore Pacific	(blank)	Gas (mcf)	2014	28313384
Offshore Pacific	(blank)	Oil (bbl)	2005	26542513
Offshore Pacific	(blank)	Oil (bbl)	2006	25992104
Offshore Pacific	(blank)	Oil (bbl)	2007	24624090
Offshore Pacific	(blank)	Oil (bbl)	2008	24031967
Offshore Pacific	(blank)	Oil (bbl)	2009	22306733
Offshore Pacific	(blank)	Oil (bbl)	2010	21710971
Offshore Pacific	(blank)	Oil (bbl)	2011	19820268
Offshore Pacific	(blank)	Oil (bbl)	2012	17685001
Offshore Pacific	(blank)	Oil (bbl)	2013	18571781
Offshore Pacific	(blank)	Oil (bbl)	2014	18506540
OH	39009	Coal (tons)	2009	0
OH	39009	Gas (mcf)	2005	1534
OH	39009	Gas (mcf)	2006	1986
OH	39009	Gas (mcf)	2007	1878
OH	39009	Gas (mcf)	2008	1663
OH	39009	Gas (mcf)	2009	1584
OH	39009	Gas (mcf)	2010	1409
OH	39009	Gas (mcf)	2011	850
OH	39009	Gas (mcf)	2012	724
OH	39009	Gas (mcf)	2013	931
OH	39009	Gas (mcf)	2014	109
OH	39009	Oil (bbl)	2007	36
OH	39009	Oil (bbl)	2012	14
OH	39073	Gas (mcf)	2013	1050
OH	39073	Gas (mcf)	2014	1080
OH	39073	Oil (bbl)	2005	1751
OH	39073	Oil (bbl)	2006	1560
OH	39073	Oil (bbl)	2007	1506
OH	39073	Oil (bbl)	2008	1789
OH	39073	Oil (bbl)	2009	1680
OH	39073	Oil (bbl)	2010	1202
OH	39073	Oil (bbl)	2011	1198
OH	39073	Oil (bbl)	2012	1373
OH	39073	Oil (bbl)	2013	2072
OH	39073	Oil (bbl)	2014	1835
OH	39087	Gas (mcf)	2005	20104.24
OH	39087	Gas (mcf)	2006	14035.23
OH	39087	Gas (mcf)	2007	10062.12
OH	39087	Gas (mcf)	2008	8585.06
OH	39087	Gas (mcf)	2009	5506.35
OH	39087	Gas (mcf)	2012	4121.58
OH	39089	Oil (bbl)	2008	286
OH	39089	Oil (bbl)	2009	482
OH	39089	Oil (bbl)	2010	497
OH	39089	Oil (bbl)	2011	439
OH	39089	Oil (bbl)	2012	555
OH	39089	Oil (bbl)	2013	390
OH	39089	Oil (bbl)	2014	428
OH	39099	Gas (mcf)	2005	70745.71
OH	39099	Gas (mcf)	2006	76912.36
OH	39099	Gas (mcf)	2007	72970.52
OH	39099	Gas (mcf)	2008	68983.06
OH	39099	Gas (mcf)	2009	65698.19
OH	39099	Gas (mcf)	2010	67126.82
OH	39099	Gas (mcf)	2011	60911.62
OH	39099	Gas (mcf)	2012	61094.06
OH	39099	Gas (mcf)	2013	63798.23
OH	39099	Gas (mcf)	2014	54232.75
OH	39099	Oil (bbl)	2005	4044.99
OH	39099	Oil (bbl)	2006	4364.08
OH	39099	Oil (bbl)	2007	4083.78
OH	39099	Oil (bbl)	2008	3700.75
OH	39099	Oil (bbl)	2009	3881.64
OH	39099	Oil (bbl)	2010	3504.82
OH	39099	Oil (bbl)	2011	3345.68
OH	39099	Oil (bbl)	2012	2923.06
OH	39099	Oil (bbl)	2013	2732.28
OH	39099	Oil (bbl)	2014	2136.21
OH	39111	Gas (mcf)	2005	15453
OH	39111	Gas (mcf)	2006	11815
OH	39111	Gas (mcf)	2007	12172
OH	39111	Gas (mcf)	2008	9582
OH	39111	Gas (mcf)	2009	11017
OH	39111	Gas (mcf)	2010	10520
OH	39111	Gas (mcf)	2011	11898.85
OH	39111	Gas (mcf)	2012	13875.39
OH	39111	Gas (mcf)	2013	12464.47
OH	39111	Gas (mcf)	2014	11443.25
OH	39111	Oil (bbl)	2005	1665
OH	39111	Oil (bbl)	2006	1487
OH	39111	Oil (bbl)	2007	948
OH	39111	Oil (bbl)	2008	876
OH	39111	Oil (bbl)	2009	629
OH	39111	Oil (bbl)	2010	987
OH	39111	Oil (bbl)	2011	1510.81
OH	39111	Oil (bbl)	2012	1224.38
OH	39111	Oil (bbl)	2013	994.51
OH	39111	Oil (bbl)	2014	742.93
OH	39119	Gas (mcf)	2005	7989
OH	39119	Gas (mcf)	2006	4871
OH	39119	Gas (mcf)	2007	8491
OH	39119	Gas (mcf)	2008	6645
OH	39119	Gas (mcf)	2009	5578
OH	39119	Gas (mcf)	2010	5018
OH	39119	Gas (mcf)	2011	4276
OH	39119	Gas (mcf)	2012	3782
OH	39119	Gas (mcf)	2013	3649
OH	39119	Gas (mcf)	2014	3268
OH	39119	Oil (bbl)	2005	406
OH	39119	Oil (bbl)	2006	419
OH	39119	Oil (bbl)	2007	425
OH	39119	Oil (bbl)	2008	383
OH	39119	Oil (bbl)	2009	375
OH	39119	Oil (bbl)	2010	340
OH	39119	Oil (bbl)	2011	329
OH	39119	Oil (bbl)	2012	290
OH	39119	Oil (bbl)	2013	259
OH	39119	Oil (bbl)	2014	272
OH	39127	Gas (mcf)	2005	2416
OH	39127	Gas (mcf)	2006	2652
OH	39127	Gas (mcf)	2007	3351
OH	39127	Gas (mcf)	2008	3052
OH	39127	Gas (mcf)	2009	2497
OH	39127	Gas (mcf)	2010	2490
OH	39127	Gas (mcf)	2011	2627
OH	39127	Gas (mcf)	2012	2989
OH	39127	Gas (mcf)	2013	3104
OH	39127	Gas (mcf)	2014	2129
OH	39127	Oil (bbl)	2005	286
OH	39127	Oil (bbl)	2006	274
OH	39127	Oil (bbl)	2007	233
OH	39127	Oil (bbl)	2008	266
OH	39127	Oil (bbl)	2009	234
OH	39127	Oil (bbl)	2010	217
OH	39127	Oil (bbl)	2011	283
OH	39127	Oil (bbl)	2012	287
OH	39127	Oil (bbl)	2013	251
OH	39127	Oil (bbl)	2014	176
OH	39133	Gas (mcf)	2005	212697.82
OH	39133	Gas (mcf)	2006	202907.6
OH	39133	Gas (mcf)	2007	193008.88
OH	39133	Gas (mcf)	2008	188806.94
OH	39133	Gas (mcf)	2009	173774.44
OH	39133	Gas (mcf)	2010	182249.64
OH	39133	Gas (mcf)	2011	169394.71
OH	39133	Gas (mcf)	2012	174996.53
OH	39133	Gas (mcf)	2013	162236.04
OH	39133	Gas (mcf)	2014	152111
OH	39133	Oil (bbl)	2005	10483.66
OH	39133	Oil (bbl)	2006	9308.53
OH	39133	Oil (bbl)	2007	9630.2
OH	39133	Oil (bbl)	2008	10968.6
OH	39133	Oil (bbl)	2009	9227.79
OH	39133	Oil (bbl)	2010	8286.51
OH	39133	Oil (bbl)	2011	7364.5
OH	39133	Oil (bbl)	2012	7253.28
OH	39133	Oil (bbl)	2013	6915.84
OH	39133	Oil (bbl)	2014	5541.24
OH	39151	Gas (mcf)	2005	31278.42
OH	39151	Gas (mcf)	2006	27586.15
OH	39151	Gas (mcf)	2007	26705.1
OH	39151	Gas (mcf)	2008	27195.25
OH	39151	Gas (mcf)	2009	22030.84
OH	39151	Gas (mcf)	2010	23886.07
OH	39151	Gas (mcf)	2011	21264.03
OH	39151	Gas (mcf)	2012	22708.24
OH	39151	Gas (mcf)	2013	22116.16
OH	39151	Gas (mcf)	2014	19408.96
OH	39151	Oil (bbl)	2005	429.64
OH	39151	Oil (bbl)	2006	373.43
OH	39151	Oil (bbl)	2007	358.43
OH	39151	Oil (bbl)	2008	357.09
OH	39151	Oil (bbl)	2009	282.55
OH	39151	Oil (bbl)	2010	306.41
OH	39151	Oil (bbl)	2011	298.1
OH	39151	Oil (bbl)	2012	300.12
OH	39151	Oil (bbl)	2013	265.26
OH	39151	Oil (bbl)	2014	180.47
OH	39155	Gas (mcf)	2005	136930.89
OH	39155	Gas (mcf)	2006	165315.72
OH	39155	Gas (mcf)	2007	178615.92
OH	39155	Gas (mcf)	2008	156499.89
OH	39155	Gas (mcf)	2009	135071.88
OH	39155	Gas (mcf)	2010	142282
OH	39155	Gas (mcf)	2011	138296.03
OH	39155	Gas (mcf)	2012	74648.91
OH	39155	Gas (mcf)	2013	91657.06
OH	39155	Gas (mcf)	2014	87255.58
OH	39155	Oil (bbl)	2005	498.92
OH	39155	Oil (bbl)	2006	845.25
OH	39155	Oil (bbl)	2007	630.15
OH	39155	Oil (bbl)	2008	498.23
OH	39155	Oil (bbl)	2009	448.47
OH	39155	Oil (bbl)	2010	614.83
OH	39155	Oil (bbl)	2011	430.09
OH	39155	Oil (bbl)	2012	59.38
OH	39155	Oil (bbl)	2013	212.33
OH	39155	Oil (bbl)	2014	208.11
OH	39167	Gas (mcf)	2005	45693
OH	39167	Gas (mcf)	2006	40326.71
OH	39167	Gas (mcf)	2007	37246.67
OH	39167	Gas (mcf)	2008	34359.03
OH	39167	Gas (mcf)	2009	32741.44
OH	39167	Gas (mcf)	2010	36818.33
OH	39167	Gas (mcf)	2011	32924.95
OH	39167	Gas (mcf)	2012	33815.38
OH	39167	Gas (mcf)	2013	33145.84
OH	39167	Gas (mcf)	2014	31843.5
OH	39167	Oil (bbl)	2005	1510
OH	39167	Oil (bbl)	2006	1715
OH	39167	Oil (bbl)	2007	1556.41
OH	39167	Oil (bbl)	2008	1901.4
OH	39167	Oil (bbl)	2009	1585.72
OH	39167	Oil (bbl)	2010	1774.73
OH	39167	Oil (bbl)	2011	1728.57
OH	39167	Oil (bbl)	2012	1479.74
OH	39167	Oil (bbl)	2013	945.84
OH	39167	Oil (bbl)	2014	2263.2
OK	40003	Gas (mcf)	2005	117040.09
OK	40003	Gas (mcf)	2006	125247.07
OK	40003	Gas (mcf)	2007	125426.3
OK	40003	Gas (mcf)	2008	195000.43
OK	40003	Gas (mcf)	2009	603843.64
OK	40003	Gas (mcf)	2010	225551.35
OK	40003	Gas (mcf)	2011	203696.22
OK	40003	Gas (mcf)	2012	164084.36
OK	40003	Gas (mcf)	2013	192500.7
OK	40003	Gas (mcf)	2014	176062.63
OK	40003	Oil (bbl)	2005	1599.67
OK	40003	Oil (bbl)	2006	1903.35
OK	40003	Oil (bbl)	2007	1988.68
OK	40003	Oil (bbl)	2008	2021.05
OK	40003	Oil (bbl)	2009	4445.4
OK	40003	Oil (bbl)	2010	2195.59
OK	40003	Oil (bbl)	2011	1613.16
OK	40003	Oil (bbl)	2012	2334.16
OK	40003	Oil (bbl)	2013	10050.73
OK	40003	Oil (bbl)	2014	5069.43
OK	40005	Gas (mcf)	2008	23641.12
OK	40005	Gas (mcf)	2009	13339.04
OK	40005	Gas (mcf)	2010	8458.4
OK	40005	Gas (mcf)	2011	6340.94
OK	40005	Gas (mcf)	2012	5536.17
OK	40005	Gas (mcf)	2013	4768.47
OK	40005	Gas (mcf)	2014	4361.77
OK	40005	Oil (bbl)	2008	34.51
OK	40005	Oil (bbl)	2009	8.16
OK	40007	Gas (mcf)	2005	199969.79
OK	40007	Gas (mcf)	2006	193305.58
OK	40007	Gas (mcf)	2007	164926.92
OK	40007	Gas (mcf)	2008	139555.4
OK	40007	Gas (mcf)	2009	133282.12
OK	40007	Gas (mcf)	2010	130212.26
OK	40007	Gas (mcf)	2011	114284.92
OK	40007	Gas (mcf)	2012	106760.64
OK	40007	Gas (mcf)	2013	91234.21
OK	40007	Gas (mcf)	2014	155126.3
OK	40007	Oil (bbl)	2005	2841.57
OK	40007	Oil (bbl)	2006	2445.86
OK	40007	Oil (bbl)	2007	2950.58
OK	40007	Oil (bbl)	2008	2818.54
OK	40007	Oil (bbl)	2009	2901.23
OK	40007	Oil (bbl)	2010	3300.98
OK	40007	Oil (bbl)	2011	3306.15
OK	40007	Oil (bbl)	2012	6600.53
OK	40007	Oil (bbl)	2013	4303.68
OK	40007	Oil (bbl)	2014	3599.2
OK	40009	Gas (mcf)	2005	1542067.54
OK	40009	Gas (mcf)	2006	1388111.79
OK	40009	Gas (mcf)	2007	1028868.38
OK	40009	Gas (mcf)	2008	792307.02
OK	40009	Gas (mcf)	2009	672590.65
OK	40009	Gas (mcf)	2010	559989.65
OK	40009	Gas (mcf)	2011	492280.69
OK	40009	Gas (mcf)	2012	438027.34
OK	40009	Gas (mcf)	2013	390995.29
OK	40009	Gas (mcf)	2014	343160.08
OK	40009	Oil (bbl)	2005	860.98
OK	40009	Oil (bbl)	2006	1008.58
OK	40009	Oil (bbl)	2007	2294.11
OK	40009	Oil (bbl)	2008	1866.16
OK	40009	Oil (bbl)	2009	2085.8
OK	40009	Oil (bbl)	2010	617.92
OK	40009	Oil (bbl)	2011	570.83
OK	40009	Oil (bbl)	2012	418.52
OK	40009	Oil (bbl)	2013	461.04
OK	40009	Oil (bbl)	2014	384.15
OK	40011	Gas (mcf)	2005	321293.23
OK	40011	Gas (mcf)	2006	357524.65
OK	40011	Gas (mcf)	2007	383169.75
OK	40011	Gas (mcf)	2008	339255.71
OK	40011	Gas (mcf)	2009	294308.69
OK	40011	Gas (mcf)	2010	294123.73
OK	40011	Gas (mcf)	2011	308945.15
OK	40011	Gas (mcf)	2012	284625.11
OK	40011	Gas (mcf)	2013	237035.9
OK	40011	Gas (mcf)	2014	196560.54
OK	40011	Oil (bbl)	2005	4515.95
OK	40011	Oil (bbl)	2006	5149.18
OK	40011	Oil (bbl)	2007	4676.73
OK	40011	Oil (bbl)	2008	4299.17
OK	40011	Oil (bbl)	2009	3355.6
OK	40011	Oil (bbl)	2010	3430.17
OK	40011	Oil (bbl)	2011	2918.86
OK	40011	Oil (bbl)	2012	2398.44
OK	40011	Oil (bbl)	2013	1852.8
OK	40011	Oil (bbl)	2014	1799.61
OK	40015	Gas (mcf)	2005	14863.29
OK	40015	Gas (mcf)	2006	13800.61
OK	40015	Gas (mcf)	2007	13467.36
OK	40015	Gas (mcf)	2008	12471.33
OK	40015	Gas (mcf)	2009	11430.29
OK	40015	Gas (mcf)	2010	60735.08
OK	40015	Gas (mcf)	2011	127204.26
OK	40015	Gas (mcf)	2012	94360.41
OK	40015	Gas (mcf)	2013	71371.77
OK	40015	Gas (mcf)	2014	56438.97
OK	40015	Oil (bbl)	2005	27.36
OK	40015	Oil (bbl)	2006	29.35
OK	40015	Oil (bbl)	2007	10.45
OK	40015	Oil (bbl)	2008	34.82
OK	40015	Oil (bbl)	2009	19.4
OK	40015	Oil (bbl)	2010	43.42
OK	40015	Oil (bbl)	2011	28.35
OK	40015	Oil (bbl)	2012	39.05
OK	40015	Oil (bbl)	2013	28.85
OK	40015	Oil (bbl)	2014	26.11
OK	40017	Gas (mcf)	2005	200333.22
OK	40017	Gas (mcf)	2006	256722.49
OK	40017	Gas (mcf)	2007	270645.24
OK	40017	Gas (mcf)	2008	232859.57
OK	40017	Gas (mcf)	2009	245777.91
OK	40017	Gas (mcf)	2010	256589.32
OK	40017	Gas (mcf)	2011	249458.68
OK	40017	Gas (mcf)	2012	237852.25
OK	40017	Gas (mcf)	2013	280281.84
OK	40017	Gas (mcf)	2014	195241.11
OK	40017	Oil (bbl)	2005	3205.64
OK	40017	Oil (bbl)	2006	3415.78
OK	40017	Oil (bbl)	2007	3054.88
OK	40017	Oil (bbl)	2008	3212.27
OK	40017	Oil (bbl)	2009	3281.64
OK	40017	Oil (bbl)	2010	2617.46
OK	40017	Oil (bbl)	2011	2584.32
OK	40017	Oil (bbl)	2012	2435.52
OK	40017	Oil (bbl)	2013	2017.02
OK	40017	Oil (bbl)	2014	1760.84
OK	40029	Gas (mcf)	2005	25874.95
OK	40029	Gas (mcf)	2006	104761.4
OK	40029	Gas (mcf)	2007	656492.73
OK	40029	Gas (mcf)	2008	1310284.18
OK	40029	Gas (mcf)	2009	1199691.71
OK	40029	Gas (mcf)	2010	1376207.56
OK	40029	Gas (mcf)	2011	1100710.98
OK	40029	Gas (mcf)	2012	3216235.59
OK	40029	Gas (mcf)	2013	2034140.06
OK	40029	Gas (mcf)	2014	3064518.24
OK	40029	Oil (bbl)	2005	0.88
OK	40029	Oil (bbl)	2007	4000.71
OK	40029	Oil (bbl)	2008	7373.11
OK	40029	Oil (bbl)	2009	2788.72
OK	40029	Oil (bbl)	2010	2706.18
OK	40029	Oil (bbl)	2011	2931.79
OK	40029	Oil (bbl)	2012	15245.52
OK	40029	Oil (bbl)	2013	4381.29
OK	40029	Oil (bbl)	2014	7548.44
OK	40031	Oil (bbl)	2005	1079.88
OK	40031	Oil (bbl)	2006	936.49
OK	40031	Oil (bbl)	2007	866.82
OK	40031	Oil (bbl)	2008	1093.47
OK	40031	Oil (bbl)	2009	1037.34
OK	40031	Oil (bbl)	2010	922.81
OK	40031	Oil (bbl)	2011	2307.9
OK	40031	Oil (bbl)	2012	5166.65
OK	40031	Oil (bbl)	2013	3846.35
OK	40031	Oil (bbl)	2014	3816.32
OK	40037	Gas (mcf)	2005	40
OK	40037	Gas (mcf)	2006	39
OK	40037	Gas (mcf)	2007	37
OK	40037	Gas (mcf)	2008	28
OK	40037	Gas (mcf)	2009	23
OK	40037	Oil (bbl)	2005	209
OK	40037	Oil (bbl)	2006	204
OK	40037	Oil (bbl)	2007	183
OK	40037	Oil (bbl)	2008	176
OK	40037	Oil (bbl)	2009	124
OK	40039	Gas (mcf)	2005	393619.75
OK	40039	Gas (mcf)	2006	409016.1
OK	40039	Gas (mcf)	2007	323955.28
OK	40039	Gas (mcf)	2008	300817.86
OK	40039	Gas (mcf)	2009	249164.57
OK	40039	Gas (mcf)	2010	238612.19
OK	40039	Gas (mcf)	2011	211034
OK	40039	Gas (mcf)	2012	182671.91
OK	40039	Gas (mcf)	2013	168351.88
OK	40039	Gas (mcf)	2014	154739.19
OK	40039	Oil (bbl)	2005	4332.77
OK	40039	Oil (bbl)	2006	3425.59
OK	40039	Oil (bbl)	2007	2475.72
OK	40039	Oil (bbl)	2008	2211.83
OK	40039	Oil (bbl)	2009	1659.89
OK	40039	Oil (bbl)	2010	2759.91
OK	40039	Oil (bbl)	2011	2670.15
OK	40039	Oil (bbl)	2012	2745.42
OK	40039	Oil (bbl)	2013	2451.5
OK	40039	Oil (bbl)	2014	3862.52
OK	40043	Gas (mcf)	2005	721471.81
OK	40043	Gas (mcf)	2006	569972.9
OK	40043	Gas (mcf)	2007	510808.4
OK	40043	Gas (mcf)	2008	494096.64
OK	40043	Gas (mcf)	2009	385799.47
OK	40043	Gas (mcf)	2010	380377.16
OK	40043	Gas (mcf)	2011	369366.7
OK	40043	Gas (mcf)	2012	564067.95
OK	40043	Gas (mcf)	2013	590488.09
OK	40043	Gas (mcf)	2014	442565.22
OK	40043	Oil (bbl)	2005	18074.14
OK	40043	Oil (bbl)	2006	12630.74
OK	40043	Oil (bbl)	2007	10216.64
OK	40043	Oil (bbl)	2008	9713.16
OK	40043	Oil (bbl)	2009	8014.38
